Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC_out,Electricity
5,28,13,980,102,40,4.1,1046.842,62.333,259736.469,249832.375,264.2937824
5,28,14,963,95,40.4,3.4,932.169,61.648,231773.922,223041.922,263.8902975
5,28,15,932,85,40.7,2.8,756.905,59.173,189303.844,182206.406,269.7926583
5,28,16,879,71,41.1,2.1,535.817,55.514,132604.844,127415.82,238.7933837
5,28,17,779,53,39.3,2.1,291.125,47.168,67300.922,63922,239.050677
5,28,18,556,33,37.4,2.1,67.017,38.883,11708.699,9543.46,218.0472791
5,28,19,26,13,35.6,2.1,11.862,34.912,3404.243,1394.469,209.4011549
5,28,20,0,0,34.5,2.8,0,34.5,0,0,189.6644814
5,28,21,0,0,33.3,3.4,0,33.3,0,0,101.9715204
5,28,22,0,0,32.2,4.1,0,32.2,0,0,133.8641056
5,28,23,0,0,30.4,2.7,0,30.4,0,0,110.5253614
5,29,0,0,0,28.5,1.4,0,28.5,0,0,97.28247879
5,29,1,0,0,26.7,0,0,26.7,0,0,96.04065343
5,29,2,0,0,24.5,1,0,24.5,0,0,95.14708333
5,29,3,0,0,22.2,2.1,0,22.2,0,0,102.9468191
5,29,4,0,0,20,3.1,0,20,0,0,102.1336822
5,29,5,80,19,22.2,3.3,16.044,21.108,4917.669,2880.063,130.70236
5,29,6,317,86,24.5,3.4,108.875,25.635,27269.721,24795.086,139.0798753
5,29,7,451,142,26.7,3.6,288.987,32.09,77714.195,74074.469,180.3172431
5,29,8,542,213,29.5,3.8,512.664,40.004,140238.734,134810.984,160.0016594
5,29,9,472,250,32.2,3.9,603.879,44.965,163841.5,157639.813,199.2986882
5,29,10,898,160,35,4.1,961.28,54.919,248296.266,238880.922,234.3277436
5,29,11,862,153,36.7,3.9,991.478,58.149,251890.469,242322.938,258.2126548
5,29,12,910,106,38.3,3.8,1015.287,60.424,254710.5,245022.703,261.0591817
5,29,13,965,108,40,3.6,1038.184,62.968,256655.422,246884.219,260.5921704
5,29,14,948,102,40.2,3.8,926.21,60.59,231680.828,222952.609,258.6160409
5,29,15,914,91,40.4,3.9,750.269,56.902,190054.625,182929.813,258.5465816
5,29,16,855,76,40.6,4.1,528.655,52.092,133382.234,128169.148,227.5300384
5,29,17,756,57,38.7,3.9,287.201,44.957,67368.531,63987.957,233.4171888
5,29,18,534,36,36.9,3.8,68.884,38.039,12503.19,10322.727,220.4042171
5,29,19,26,13,35,3.6,11.872,34.384,3415.905,1405.918,213.7541773
5,29,20,0,0,33.7,3.6,0,33.7,0,0,196.1904743
5,29,21,0,0,32.4,3.6,0,32.4,0,0,114.2595756
5,29,22,0,0,31.1,3.6,0,31.1,0,0,145.0497583
5,29,23,0,0,28.5,3.4,0,28.5,0,0,122.4151512
5,30,0,0,0,25.9,3.3,0,25.9,0,0,111.8200328
5,30,1,0,0,23.3,3.1,0,23.3,0,0,109.815684
5,30,2,0,0,22.2,3.1,0,22.2,0,0,107.1521322
5,30,3,0,0,21.1,3.1,0,21.1,0,0,132.0781301
5,30,4,0,0,20,3.1,0,20,0,0,129.5474435
5,30,5,56,19,22.8,2.9,16.038,21.673,4902.772,2865.441,170.2030667
5,30,6,412,58,25.5,2.8,94.702,26.379,21321.984,18968.391,175.5385673
5,30,7,645,92,28.3,2.6,308.893,34.738,79719.586,76028.422,251.9433874
5,30,8,764,122,30.5,2.9,549.732,42.839,147153.781,141504.906,290.6713175
5,30,9,829,145,32.8,3.3,766.077,49.863,202148.469,194575.203,284.2888753
5,30,10,867,159,35,3.6,932.353,55.452,240122.453,231048.484,314.1113445
5,30,11,890,168,35.9,4.1,1039.627,57.925,264452.188,254342.938,309.0470949
5,30,12,895,170,36.9,4.7,1062.16,58.548,269289.438,258967.469,311.7815102
5,30,13,891,167,37.8,5.2,1031.372,57.868,262415.438,252395.063,310.227454
5,30,14,868,158,38,5.4,916.676,55.54,235866.938,226968.141,313.9607368
5,30,15,826,142,38.1,5.5,739.883,52.126,192538.484,185322.734,319.0698534
5,30,16,752,118,38.3,5.7,515.506,47.824,133603.141,128383.211,318.3273601
5,30,17,623,87,36.8,5.2,274.676,41.972,66921.555,63551.934,314.1933126
5,30,18,359,52,35.4,4.6,69.962,36.385,15169.486,12937.477,289.6977029
5,30,19,29,13,33.9,4.1,11.882,33.269,3437.57,1427.186,260.5449075
5,30,20,0,0,32.4,3.9,0,32.4,0,0,196.5998748
5,30,21,0,0,30.9,3.8,0,30.9,0,0,106.4135923
5,30,22,0,0,29.4,3.6,0,29.4,0,0,136.8773414
5,30,23,0,0,28.3,3.4,0,28.3,0,0,113.2175157
5,31,0,0,0,27.2,3.3,0,27.2,0,0,99.84896259
5,31,1,0,0,26.1,3.1,0,26.1,0,0,97.91475433
5,31,2,0,0,24.1,2.9,0,24.1,0,0,96.23913365
5,31,3,0,0,22,2.8,0,22,0,0,103.967198
5,31,4,0,0,20,2.6,0,20,0,0,102.5094111
5,31,5,56,19,22,2.9,16.04,20.851,4922.054,2884.367,141.8605426
5,31,6,603,37,24.1,3.3,97.071,24.961,18913.924,16608.357,154.1871207
5,31,7,789,57,26.1,3.6,326.246,32.281,83686.563,79892.492,245.4524329
5,31,8,877,75,28.1,3.3,566.179,40.357,152944.234,147106.609,283.1862713
5,31,9,927,88,30.2,2.9,779.414,48.321,207196.469,199431.813,279.6426873
5,31,10,956,98,32.2,2.6,945.33,55.134,243854.672,234625.641,316.6354492
5,31,11,972,103,33.3,2.6,1047.896,58.86,265164.781,255024.328,314.634488
5,31,12,975,105,34.5,2.6,1078.139,60.909,269738.125,259396.313,323.713046
5,31,13,971,102,35.6,2.6,1037.471,61.14,259159.797,249280.656,323.2296289
5,31,14,955,97,36.3,3.5,927.232,57.319,236215.891,227302.781,323.9966167
5,31,15,927,87,37.1,4.3,756.065,53.207,195431.984,188109.531,328.8713411
5,31,16,876,72,37.8,5.2,536.69,48.268,138177.297,132814.578,328.242425
5,31,17,779,54,36.3,4.7,294.07,42.211,69938.375,66494.398,323.6469769
5,31,18,561,34,33.3,3.9,70.154,34.351,12601.912,10419.552,313.0798113
5,31,19,30,14,30.7,3.3,12.726,29.931,3741.837,1725.875,280.5457456
5,31,20,0,0,28.6,2.8,0,28.6,0,0,211.0793623
5,31,21,0,0,26.9,2.5,0,26.9,0,0,107.5410144
5,31,22,0,0,25.7,2.4,0,25.7,0,0,139.7776397
5,31,23,0,0,24.7,2.4,0,24.7,0,0,118.3987681
6,1,0,0,0,24,2.5,0,24,0,0,104.4692228
6,1,1,0,0,23.4,2.5,0,23.4,0,0,105.3123358
6,1,2,0,0,22.5,2.5,0,22.5,0,0,106.6126097
6,1,3,0,0,21.5,3.4,0,21.5,0,0,116.3107554
6,1,4,0,0,20.8,2.2,0,20.8,0,0,115.8718777
6,1,5,66,19,20.1,3.4,16.045,18.968,4966.365,2927.86,169.677542
6,1,6,394,58,21.1,3.6,92.616,21.772,21465.926,19109.443,181.2731598
6,1,7,624,92,23.9,2.6,301.281,30.088,79595.594,75907.625,269.1870513
6,1,8,748,122,26.7,4.1,540.055,37.532,148496.359,142804.016,310.5830301
6,1,9,818,145,28.3,3.6,756.969,44.745,205176.688,197488.906,305.0259128
6,1,10,849,159,30,4.6,915.461,48.632,244586.625,235327.016,340.5678041
6,1,11,875,167,30.6,1.5,1023.143,59.459,258037.359,248206.672,341.3285456
6,1,12,883,170,32.2,6.2,1057.516,50.682,279878.188,269082.656,346.8610337
6,1,13,880,167,33.3,5.2,1020.379,53.124,266465.156,256267.672,343.7371093
6,1,14,852,157,33.9,3.1,901.808,55.206,232469.563,223709.328,346.6581454
6,1,15,813,142,32.8,4.1,730.942,48.651,193787.141,186525.438,356.6099475
6,1,16,748,118,33.9,5.7,514.133,43.293,136465.609,131156.563,361.1318547
6,1,17,616,87,32.2,8.2,273.454,35.927,68781.43,65366.074,354.7770239
6,1,18,357,52,30.6,7.2,70.511,31.181,15668.102,13426.375,338.8949987
6,1,19,37,14,28.3,7.7,11.949,27.719,3550.582,1538.127,304.3203387
6,1,20,0,0,27.2,4.6,0,27.2,0,0,238.3294744
6,1,21,0,0,26.7,4.1,0,26.7,0,0,118.6154187
6,1,22,0,0,25.6,2.6,0,25.6,0,0,149.1666237
6,1,23,0,0,23.9,2.1,0,23.9,0,0,127.6905819
6,2,0,0,0,22.2,2.6,0,22.2,0,0,111.7144745
6,2,1,0,0,22.2,1.5,0,22.2,0,0,108.4221778
6,2,2,0,0,21.7,2.1,0,21.7,0,0,106.7030434
6,2,3,0,0,20.6,2.6,0,20.6,0,0,137.1311907
6,2,4,0,0,20.6,2.6,0,20.6,0,0,135.8219104
6,2,5,68,19,18.9,2.1,16.047,17.522,4999.931,2960.806,187.4506879
6,2,6,597,37,21.7,3.1,96.215,22.498,18985.867,16678.873,187.094551
6,2,7,783,56,22.8,2.6,322.696,29.512,83835.281,80037.32,262.9075578
6,2,8,870,74,23.9,1.5,560.468,39.132,152308.938,146492.188,304.582083
6,2,9,917,88,25,2.6,771.018,43.622,210035.641,202162.234,296.045329
6,2,10,945,97,27.2,3.1,933.607,48.847,249114.297,239664.422,329.7918875
6,2,11,963,103,27.8,2.1,1038.26,54.896,268545.938,258256.828,332.0296444
6,2,12,966,104,30,3.6,1067.493,53.886,277679.625,266983.313,341.8116678
6,2,13,962,102,30.6,4.1,1028.493,52.768,269094.031,258780.703,340.175596
6,2,14,878,99,31.7,3.1,862.725,52.236,225979.516,217480.875,339.5081283
6,2,15,848,129,32.2,4.6,743.404,47.627,198117.266,190695.063,340.0699078
6,2,16,410,311,29.4,11.3,516.078,35.363,144938.938,139361.391,336.5970034
6,2,17,396,146,28.3,6.7,259.987,32.268,69508.273,66074.953,333.7673253
6,2,18,229,64,27.2,6.7,71.372,27.745,17956.777,15670.143,309.7532628
6,2,19,7,16,26.7,4.1,14.987,25.91,4491.74,2461.99,274.0991145
6,2,20,0,0,24.4,2.1,0,24.4,0,0,211.6891358
6,2,21,0,0,23.3,2.1,0,23.3,0,0,112.8866251
6,2,22,0,0,22.8,1,0,22.8,0,0,144.7397414
6,2,23,0,0,22.2,2.1,0,22.2,0,0,122.9617145
6,3,0,0,0,22.2,2.1,0,22.2,0,0,105.8887514
6,3,1,0,0,21.7,2.1,0,21.7,0,0,104.2630987
6,3,2,0,0,20.6,1.5,0,20.6,0,0,102.6878856
6,3,3,0,0,18.9,2.6,0,18.9,0,0,109.1513941
6,3,4,0,0,18.9,2.6,0,18.9,0,0,107.0471924
6,3,5,65,18,19.4,2.6,15.245,18.122,4736.995,2702.723,143.4973995
6,3,6,516,45,21.1,4.1,93.327,21.762,19578.805,17260.035,147.6881276
6,3,7,718,70,23.9,3.1,312.681,30.03,81603.266,77863.43,217.4236494
6,3,8,821,91,26.1,2.6,549.643,38.873,149742.344,144009.5,247.9957135
6,3,9,876,108,28.3,2.1,760.084,47.713,202738.328,195142.828,280.8832782
6,3,10,910,119,29.4,2.6,924.161,51.9,242617.406,233439.922,314.9073352
6,3,11,933,125,31.1,2.1,1030.541,57.833,262268.906,252254.906,312.227333
6,3,12,934,127,31.7,2.6,1057.999,57.741,269440.938,259112.297,316.3650283
6,3,13,934,125,33.3,3.1,1024.265,57.316,261401.359,251425.094,314.5111385
6,3,14,918,118,33.9,4.6,916.3,52.933,239120.047,230087.516,317.1759015
6,3,15,888,106,34.4,3.1,747.843,52.156,194483.297,187195.922,325.1075062
6,3,16,840,89,33.9,4.1,535.769,45.493,140233.047,134805.484,324.6193924
6,3,17,737,67,33.9,7.2,294.172,38.355,72041.664,68545.32,296.353701
6,3,18,498,42,32.8,4.6,72.84,33.797,14097.418,11886.217,244.029525
6,3,19,39,14,31.1,4.1,11.954,30.381,3507.215,1495.555,230.2622046
6,3,20,0,0,30,3.1,0,30,0,0,176.7705492
6,3,21,0,0,28.9,3.6,0,28.9,0,0,101.1197001
6,3,22,0,0,28.3,4.1,0,28.3,0,0,133.5763608
6,3,23,0,0,25,0,0,25,0,0,110.272868
6,4,0,0,0,25.6,2.1,0,25.6,0,0,97.31863844
6,4,1,0,0,23.3,2.1,0,23.3,0,0,96.84422562
6,4,2,0,0,20.6,2.1,0,20.6,0,0,96.76870555
6,4,3,0,0,20.6,2.6,0,20.6,0,0,104.9106078
6,4,4,0,0,18.9,2.1,0,18.9,0,0,103.0259887
6,4,5,19,20,20,3.6,18.541,18.945,5739.664,3686.848,131.8376756
6,4,6,315,69,22.2,4.6,93.168,22.854,22901.197,20515.801,147.442922
6,4,7,558,115,24.4,4.1,300.039,29.738,80284.328,76578.609,190.0539168
6,4,8,694,153,27.2,3.1,539.036,39.03,147391.078,141734.547,168.5513365
6,4,9,765,182,30,4.1,753.542,45.675,203336.141,195718.078,206.0084711
6,4,10,812,202,31.1,2.1,923.411,54.881,238569.922,229560.078,238.5080248
6,4,11,833,212,32.2,3.1,1025.296,55.996,263602.344,253530.219,262.2310487
6,4,12,833,215,34.4,3.6,1050.931,57.787,267572.219,257326.047,264.0731399
6,4,13,829,211,34.4,3.1,1014.13,58.151,257624.641,247811.734,260.8658731
6,4,14,802,199,35,1.5,899.783,60.878,224766.422,216316.234,261.4389451
6,4,15,756,179,35.6,2.6,727.828,53.835,187798.641,180755.922,263.793629
6,4,16,659,163,35.6,4.1,511.995,46.677,134133.438,128897.055,235.0401957
6,4,17,519,118,35.6,3.1,272.948,41.971,68052.406,64655.023,239.0747681
6,4,18,258,67,34.4,3.1,76.746,35.716,18355.934,16061.414,222.9602325
6,4,19,10,15,32.8,2.1,14.189,32.077,4128.731,2105.662,213.634818
6,4,20,0,0,30.6,0,0,30.6,0,0,193.4614509
6,4,21,0,0,28.3,2.1,0,28.3,0,0,108.1737336
6,4,22,0,0,27.8,2.1,0,27.8,0,0,138.7552323
6,4,23,0,0,25.6,3.1,0,25.6,0,0,115.2999602
6,5,0,0,0,25.6,1.5,0,25.6,0,0,103.6935109
6,5,1,0,0,25.6,2.6,0,25.6,0,0,101.6938549
6,5,2,0,0,22.8,1.5,0,22.8,0,0,100.8106147
6,5,3,0,0,22.8,0,0,22.8,0,0,107.4236161
6,5,4,0,0,21.7,2.6,0,21.7,0,0,105.6457258
6,5,5,35,22,21.7,2.1,19.382,20.504,5957.401,3900.546,147.1536501
6,5,6,396,60,26.1,3.1,94.158,26.967,21397.053,19041.953,162.6908513
6,5,7,627,96,30,0,304.891,40.82,76410.328,72803.836,247.56959
6,5,8,748,127,32.2,2.1,543.126,45.578,143321.922,137796.156,285.6588968
6,5,9,816,150,34.4,1.5,758.255,55.329,194235.984,186957.734,281.0750579
6,5,10,851,176,35.6,3.1,931.82,56.965,237982.578,228996.922,315.3559795
6,5,11,869,200,37.8,2.1,1047.918,64.661,256573.219,246805.547,310.8676769
6,5,12,874,188,38.3,1.5,1064.904,68.127,255552.109,245828.266,317.2716844
6,5,13,796,208,37.2,3.6,979.41,59.131,247448.125,238068.5,318.695589
6,5,14,708,295,39.4,3.6,914.741,59.812,229933.688,221276.156,322.5486921
6,5,15,730,234,38.9,1.5,762.701,60.941,189323.797,182225.641,325.0675087
6,5,16,535,236,37.8,3.6,514.233,49.513,133542.313,128324.266,326.3360621
6,5,17,164,190,38.9,3.1,227.64,44.329,59942.43,56741.441,317.4255606
6,5,18,183,86,37.8,4.1,88.334,39.224,22295.07,19921.91,306.6400377
6,5,19,6,15,36.1,2.6,14.201,35.583,4061.949,2040.108,271.8214117
6,5,20,0,0,34.4,1.5,0,34.4,0,0,209.7139378
6,5,21,0,0,32.2,1.5,0,32.2,0,0,113.4710285
6,5,22,0,0,31.7,1,0,31.7,0,0,144.2649247
6,5,23,0,0,29.4,1.5,0,29.4,0,0,121.5311644
6,6,0,0,0,27.8,2.1,0,27.8,0,0,108.065347
6,6,1,0,0,26.7,2.1,0,26.7,0,0,105.957735
6,6,2,0,0,26.7,2.1,0,26.7,0,0,103.2716158
6,6,3,0,0,25,1,0,25,0,0,129.7183537
6,6,4,0,0,22.8,1,0,22.8,0,0,128.8002423
6,6,5,9,22,24.4,0,20.134,22.227,6139.216,4078.983,169.3222281
6,6,6,226,98,26.7,1.5,109.37,28.202,28637.967,26135,178.2641864
6,6,7,377,178,29.4,0,294.586,39.959,77273.469,73644.992,257.0940741
6,6,8,419,275,33.9,2.6,498.235,45.415,133134.875,127929.453,297.66833
6,6,9,593,295,36.7,2.6,733.639,54.117,189529.141,182423.5,291.3480091
6,6,10,388,489,37.8,4.1,829.071,55.28,213869.813,205848.313,324.3303428
6,6,11,361,455,40.6,3.1,808.343,59.395,203955.953,196314.438,327.2686646
6,6,12,571,444,41.7,4.1,1021.637,63.057,252500.5,242907.031,339.8771595
6,6,13,667,319,40.6,3.1,968.724,63.168,239226.766,230189.828,337.2805608
6,6,14,289,451,41.1,3.1,700.337,57.871,178088.75,171393.641,337.4113699
6,6,15,322,356,41.1,3.1,582.424,54.781,150103.125,144358.531,337.91537
6,6,16,63,223,40.6,4.1,246.063,46.04,66333.383,62978.16,338.818318
6,6,17,38,138,40.6,3.1,141.425,43.545,38312.68,35604.176,335.6565675
6,6,18,21,64,39.4,3.6,60.295,40.171,16565,14305.735,314.3804576
6,6,19,2,14,35,2.1,13.27,34.301,3819.623,1802.232,276.5610576
6,6,20,0,0,35.6,0,0,35.6,0,0,213.6187961
6,6,21,0,0,33.9,2.1,0,33.9,0,0,114.2527693
6,6,22,0,0,33.3,0,0,33.3,0,0,144.0533687
6,6,23,0,0,28.9,2.6,0,28.9,0,0,120.2739305
6,7,0,0,0,29.4,1,0,29.4,0,0,105.3200777
6,7,1,0,0,26.7,1.5,0,26.7,0,0,102.9067052
6,7,2,0,0,26.7,2.1,0,26.7,0,0,100.8357804
6,7,3,0,0,25.6,1.5,0,25.6,0,0,108.266787
6,7,4,0,0,23.3,2.6,0,23.3,0,0,106.5664993
6,7,5,5,26,25,1.5,23.596,23.909,7138.662,5059.808,148.9046044
6,7,6,59,82,29.4,2.6,80.677,30.087,22724.855,20343.023,165.1052928
6,7,7,431,175,32.2,2.1,310.487,39.115,81320.727,77588.211,255.3136987
6,7,8,538,199,35,0,493.766,53.672,125583.32,120608.844,297.8528094
6,7,9,885,126,37.8,2.1,784.232,57.449,198468.328,191033.031,293.5280126
6,7,10,844,144,38.9,1.5,888.429,63.668,218470.563,210269.484,332.1982582
6,7,11,901,143,42.2,3.6,1015.305,64.434,248908.547,239467.359,336.9329543
6,7,12,943,138,42.2,2.1,1076.291,69.727,255847.531,246111.016,346.6793209
6,7,13,941,135,42.2,5.2,1040.224,62.495,257855.047,248032.219,344.8824559
6,7,14,903,127,43.3,2.1,912.568,67.153,219832.734,211578.078,347.9673795
6,7,15,878,115,43.3,3.6,750.829,60.209,186836.984,179829.094,354.8585231
6,7,16,822,96,41.7,4.1,535.288,53.337,134563.719,129313.969,358.4505313
6,7,17,703,72,42.8,4.1,290.983,49.129,67864.773,64472.004,350.8882643
6,7,18,472,46,41.7,3.6,76.574,43.221,14618.156,12396.861,335.7787015
6,7,19,62,15,36.7,3.6,12.786,36.187,3646.252,1632.043,293.0132585
6,7,20,0,0,37.2,2.1,0,37.2,0,0,224.1242352
6,7,21,0,0,34.4,2.1,0,34.4,0,0,114.2605439
6,7,22,0,0,32.2,3.1,0,32.2,0,0,143.8888825
6,7,23,0,0,32.8,3.1,0,32.8,0,0,121.4934767
6,8,0,0,0,29.4,2.1,0,29.4,0,0,106.3629883
6,8,1,0,0,26.7,2.6,0,26.7,0,0,103.8055701
6,8,2,0,0,26.7,2.6,0,26.7,0,0,102.5380358
6,8,3,0,0,25.6,2.6,0,25.6,0,0,109.46082
6,8,4,0,0,24.4,3.6,0,24.4,0,0,107.6300651
6,8,5,12,21,24.4,2.6,19.356,23.366,5871.044,3815.792,160.8216523
6,8,6,260,75,27.8,3.1,92.056,28.664,22897.854,20512.525,172.7708004
6,8,7,501,127,30,2.1,289.356,36.368,75436.641,71854.859,264.3752365
6,8,8,639,172,35.6,4.6,525.037,45.751,138880.172,133495.328,306.5427198
6,8,9,720,206,38.3,3.6,741.659,54.311,191167.453,184001.984,300.2415364
6,8,10,766,228,38.9,2.6,909.634,60.776,227438.656,218881.578,338.4295826
6,8,11,801,240,41.7,2.6,1025.023,66.4,248447.141,239025.438,339.6375061
6,8,12,810,245,43.3,2.6,1062.031,68.997,253555.813,243917.359,348.4420379
6,8,13,798,240,43.9,2.6,1017.133,68.693,243225.078,234022.297,351.7634749
6,8,14,773,226,45,5.2,904.454,62.775,223529.906,215128.938,358.5272399
6,8,15,726,202,45.6,4.1,729.762,61.387,180649.313,173863.406,362.69521
6,8,16,632,168,43.3,1,504.043,59.741,123171.586,118269.695,360.2295774
6,8,17,487,122,43.9,4.1,268.424,49.743,64656.477,61342.105,350.8810076
6,8,18,226,69,42.8,3.1,78.604,44.463,18401.025,16105.615,335.7225622
6,8,19,6,17,38.3,3.1,15.907,37.913,4497.369,2467.515,298.4620341
6,8,20,0,0,36.7,0,0,36.7,0,0,232.3797678
6,8,21,0,0,32.2,3.1,0,32.2,0,0,113.6628281
6,8,22,0,0,32.8,0,0,32.8,0,0,143.3918802
6,8,23,0,0,31.1,2.6,0,31.1,0,0,119.7360857
6,9,0,0,0,30,1.5,0,30,0,0,103.5425668
6,9,1,0,0,28.9,0,0,28.9,0,0,102.70629
6,9,2,0,0,26.7,3.1,0,26.7,0,0,100.5780185
6,9,3,0,0,25,1.5,0,25,0,0,126.8592825
6,9,4,0,0,25,2.6,0,25,0,0,125.5481916
6,9,5,26,20,23.9,2.6,17.818,22.82,5418.169,3371.31,173.5242921
6,9,6,336,67,28.3,5.2,92.799,29.04,21821.451,19457.826,178.3327483
6,9,7,575,110,31.7,4.6,299.24,36.901,77000.852,73379.328,261.7071014
6,9,8,702,147,33.9,4.6,535.194,44.249,142362.813,136867.641,304.5849615
6,9,9,771,174,37.2,3.1,747.309,54.111,192744.516,185521.203,298.2495842
6,9,10,817,193,37.2,3.1,916.428,58.181,232474.969,223714.516,335.5471726
6,9,11,845,203,40.6,3.1,1025.859,64.156,251902.047,242334.031,335.462868
6,9,12,849,206,41.7,1,1056.474,73.541,245437.766,236142.547,344.2745204
6,9,13,840,202,40.6,1,1015.295,71.574,238645.078,229632.125,343.6876195
6,9,14,806,200,42.8,2.6,904.63,65.083,220609.859,212324.563,344.1189987
6,9,15,766,180,43.9,5.2,737.401,58.434,185536.547,178575.625,350.2064043
6,9,16,691,150,42.2,5.7,518.592,51.872,132088.594,126915.5,353.6199576
6,9,17,544,116,43.3,5.2,282.647,48.821,67999.672,64603.582,350.0566797
6,9,18,276,73,41.7,5.2,84.947,43.101,19561.363,17242.939,329.3992128
6,9,19,6,18,38.3,5.2,16.737,37.99,4730.278,2696.131,289.5403891
6,9,20,0,0,37.2,3.6,0,37.2,0,0,223.6572621
6,9,21,0,0,35.6,2.6,0,35.6,0,0,114.7843428
6,9,22,0,0,35,3.6,0,35,0,0,144.5778876
6,9,23,0,0,32.8,1.5,0,32.8,0,0,120.8091403
6,10,0,0,0,32.8,3.1,0,32.8,0,0,103.6875885
6,10,1,0,0,28.9,0,0,28.9,0,0,101.5944658
6,10,2,0,0,30.6,1.5,0,30.6,0,0,99.60449298
6,10,3,0,0,26.1,2.6,0,26.1,0,0,106.6234406
6,10,4,0,0,25.6,3.6,0,25.6,0,0,105.1841415
6,10,5,13,22,25.6,2.6,20.149,24.636,6075.109,4016.068,138.736582
6,10,6,262,75,28.3,4.6,91.923,29.073,22796.689,20413.406,153.5232291
6,10,7,512,124,31.1,3.1,289.548,36.801,75152.516,71577.93,229.6452714
6,10,8,646,167,33.3,3.1,523.132,44.759,139013.344,133624.313,264.3924818
6,10,9,722,200,35.6,1,736.224,57.728,186207.188,179222.047,294.0250117
6,10,10,765,221,35.6,2.1,900.836,58.657,227928.75,219351.969,327.8239082
6,10,11,795,233,37.8,4.6,1011.43,58.399,256596.953,246828.25,331.3633407
6,10,12,804,237,39.4,2.1,1047.548,66.381,253975.188,244318.828,342.0279969
6,10,13,798,233,39.4,3.6,1010.005,61.871,251264.922,241723.969,341.7421283
6,10,14,782,219,41.1,4.1,905.591,60.535,226674.172,218147.734,345.0856116
6,10,15,736,197,41.1,5.2,732.718,55.492,187438.813,180409.125,349.1281872
6,10,16,651,164,39.4,5.7,511.19,48.864,132514.344,127328.109,350.0696489
6,10,17,503,120,40.6,6.2,272.502,45.29,67104.57,63730.465,329.3100212
6,10,18,245,68,38.9,3.6,78.334,40.316,18407.154,16111.623,284.6604636
6,10,19,8,17,35.6,3.1,15.936,35.099,4569.125,2537.949,265.2410605
6,10,20,0,0,36.1,2.6,0,36.1,0,0,212.7784753
6,10,21,0,0,33.9,1.5,0,33.9,0,0,114.174999
6,10,22,0,0,32.8,2.6,0,32.8,0,0,144.4257143
6,10,23,0,0,32.8,3.6,0,32.8,0,0,122.5962028
6,11,0,0,0,32.2,3.6,0,32.2,0,0,107.6184131
6,11,1,0,0,31.7,3.6,0,31.7,0,0,105.7585473
6,11,2,0,0,30.6,3.6,0,30.6,0,0,101.9541016
6,11,3,0,0,29.4,3.1,0,29.4,0,0,107.3228048
6,11,4,0,0,26.7,4.1,0,26.7,0,0,106.5260406
6,11,5,34,17,23.9,2.1,15.391,22.674,4683.291,2650.01,137.7819284
6,11,6,461,53,27.8,2.1,93.051,28.771,19876.742,17552.041,155.1860226
6,11,7,674,83,30,1.5,305.773,37.429,77239.32,73611.719,200.207042
6,11,8,684,138,31.1,1,515.491,46.347,135563.922,130283.039,184.0749336
6,11,9,734,194,32.8,3.1,738.658,49.52,195315.281,187997.141,225.7354005
6,11,10,747,196,34.4,2.1,859.737,56.535,220097.313,211832.234,257.416194
6,11,11,502,323,36.7,2.6,817.323,56.835,209168.938,201328.813,288.1310546
6,11,12,722,288,36.7,2.1,1016.3,62.599,251836.625,242271.391,294.8685466
6,11,13,522,430,37.8,2.1,938.36,62.358,232812.703,224038.531,295.0404877
6,11,14,555,308,37.8,1,795.137,62.878,196461.031,189100.438,294.7623194
6,11,15,447,335,38.9,4.6,655.507,52.472,170907.406,164463.469,300.1575862
6,11,16,451,258,37.8,4.6,490.211,47.903,128827.813,123754.789,273.9819772
6,11,17,259,161,38.3,4.1,232.904,43.242,60409.074,57196.957,273.3980574
6,11,18,73,107,37.2,2.6,98.762,39.152,26701.926,24238.996,259.5850323
6,11,19,4,7,35.6,3.6,6.694,34.956,1920.635,0,243.0582438
6,11,20,0,0,35.6,5.2,0,35.6,0,0,222.1923126
6,11,21,0,0,33.3,3.6,0,33.3,0,0,107.9720585
6,11,22,0,0,32.8,4.6,0,32.8,0,0,140.3493479
6,11,23,0,0,32.2,3.1,0,32.2,0,0,119.67957
6,12,0,0,0,30.6,2.1,0,30.6,0,0,109.9386302
6,12,1,0,0,28.9,0,0,28.9,0,0,109.3604904
6,12,2,0,0,26.7,1.5,0,26.7,0,0,108.4208119
6,12,3,0,0,25.6,2.6,0,25.6,0,0,117.6027234
6,12,4,0,0,25,0,0,25,0,0,116.6721322
6,12,5,4,19,23.9,2.6,17.941,22.797,5456.194,3408.631,170.8508657
6,12,6,20,80,26.1,0,74.805,26.581,22014.951,19647.432,179.2866134
6,12,7,4,141,27.8,3.6,134.026,29.69,39394.492,36662.441,263.7841277
6,12,8,7,319,28.9,3.1,305.881,35.036,87683.313,83784.008,303.5230789
6,12,9,6,345,29.4,2.6,334.286,37.019,94923.578,90829.688,295.3851408
6,12,10,10,208,30.6,4.1,207.792,34.552,59732.715,56536.723,326.0712791
6,12,11,0,367,30,2.6,353.807,37.84,100068.953,95833.672,324.7542686
6,12,12,0,268,29.4,5.7,257.855,33.581,74483.992,70926.305,331.6101416
