Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC_out,Electricity
7,11,2,0,0,28.9,2.6,0,28.9,0,0,38.9361842
7,11,3,0,0,27.8,1.5,0,27.8,0,0,44.00453689
7,11,4,0,0,27.2,1,0,27.2,0,0,44.03782679
7,11,5,3,11,27.2,3.6,10.419,26.17,891.106,318.377,75.79205769
7,11,6,167,76,30,3.6,78.555,30.57,5903.981,5235.292,88.8656369
7,11,7,553,101,32.2,2.6,268.902,37.703,19394.703,18425.223,177.1150999
7,11,8,685,137,35.6,2.6,501.165,47.132,37352.453,35886.344,179.4490076
7,11,9,761,164,36.7,1,717.571,58.213,51634.973,49695.402,183.27645
7,11,10,806,183,38.9,2.6,888.938,60.265,63664.703,61272.41,193.063891
7,11,11,832,193,41.1,4.1,1000.86,62.196,71008.625,68315.711,194.4532332
7,11,12,838,197,41.7,4.6,1039.718,62.934,73471.008,70673.18,205.898368
7,11,13,833,194,43.3,7.2,1008.84,59.646,72618.297,69857.031,210.3598904
7,11,14,811,184,43.3,6.2,905.683,59.377,65209.574,62755.566,218.1818008
7,11,15,769,166,44.4,8.2,740.815,55.547,54170.297,52139.418,225.4551266
7,11,16,668,172,44.4,7.2,542.626,53.227,39407.891,37877.926,209.2121295
7,11,17,498,151,43.3,5.2,311.279,49.392,21841.684,20811,146.5533089
7,11,18,157,93,42.2,6.2,98.598,43.722,7042.171,6350.5,136.6538099
7,11,19,10,21,40,7.2,19.267,39.834,1541.413,956.719,116.3218567
7,11,20,0,0,38.9,7.2,0,38.9,0,0,115.356399
7,11,21,0,0,37.8,4.1,0,37.8,0,0,56.45791526
7,11,22,0,0,36.1,2.1,0,36.1,0,0,54.47938831
7,11,23,0,0,35.6,3.6,0,35.6,0,0,55.72045495
7,12,0,0,0,33.9,3.1,0,33.9,0,0,53.34580886
7,12,1,0,0,30.6,2.6,0,30.6,0,0,47.56196157
7,12,2,0,0,31.1,2.6,0,31.1,0,0,47.0885953
7,12,3,0,0,30,3.6,0,30,0,0,38.9361842
7,12,4,0,0,28.9,3.1,0,28.9,0,0,49.60928307
7,12,5,34,15,28.9,2.1,13.56,27.82,1150.738,573.25,76.52878628
7,12,6,368,59,30,3.1,77.704,30.58,5031.755,4380.378,94.17157047
7,12,7,465,118,31.7,2.6,255.949,36.877,18794.568,17839.787,181.0727647
7,12,8,608,157,33.9,3.1,479.485,44.313,36350.828,34915.316,183.0479097
7,12,9,725,184,35.6,4.1,711.317,50.279,53463.758,51458.543,190.2985408
7,12,10,772,205,36.1,3.6,883.957,55.431,65036.133,62589.094,198.7470171
7,12,11,798,217,36.7,1.5,991.863,64.379,69495.789,66866.297,200.9175914
7,12,12,807,221,38.3,5.2,1032.689,58.296,74910.477,72050.359,213.3422282
7,12,13,803,217,38.9,3.1,1002.728,62.245,71126.063,68428.188,215.1065615
7,12,14,777,206,38.9,3.1,900.853,60.036,64626.336,62195.723,222.7938234
7,12,15,733,186,41.1,4.1,734.471,56.972,53302.656,51303.27,224.3023276
7,12,16,657,157,41.1,3.6,522.407,52.953,37975.449,36490.137,203.1570763
7,12,17,524,116,40.6,2.6,287.587,47.848,20105.172,19118.133,146.5763954
7,12,18,286,69,40.6,4.1,89.508,42.259,5804.863,5138.154,140.7462157
7,12,19,15,19,38.9,1,17.663,38.576,1422.113,839.625,123.6612758
7,12,20,0,0,36.7,1.5,0,36.7,0,0,125.7724862
7,12,21,0,0,37.2,3.6,0,37.2,0,0,60.02117164
7,12,22,0,0,35,3.1,0,35,0,0,63.13793413
7,12,23,0,0,33.3,4.6,0,33.3,0,0,57.95095419
7,13,0,0,0,33.3,4.1,0,33.3,0,0,58.67199504
7,13,1,0,0,31.7,2.1,0,31.7,0,0,52.45853241
7,13,2,0,0,29.4,2.6,0,29.4,0,0,55.75550558
7,13,3,0,0,29.4,3.6,0,29.4,0,0,54.0157656
7,13,4,0,0,28.9,3.1,0,28.9,0,0,53.93731856
7,13,5,1,11,28.3,1.5,10.419,26.979,887.7,315.033,77.80644538
7,13,6,176,69,29.4,2.6,73.036,29.862,5435.081,4775.73,97.85467668
7,13,7,428,127,31.1,2.1,252.564,36.491,18710.318,17757.59,187.4847248
7,13,8,577,178,32.2,2.1,481.233,43.899,36621.422,35177.676,184.9416193
7,13,9,667,216,34.4,3.1,700.713,50.201,52716.516,50738.262,188.2858221
7,13,10,720,242,36.1,3.6,875.576,55.238,64494.207,62068.879,201.0244762
7,13,11,748,257,37.2,3.6,988.658,58.968,71434.219,68723.313,204.0936257
7,13,12,759,262,38.9,2.6,1031.902,64.006,72472.125,69717.102,213.5907077
7,13,13,753,258,39.4,6.2,1000.525,57.028,73080.109,70299.07,213.5871645
7,13,14,725,244,40,5.2,893.162,57.467,65006.715,62560.859,221.9318657
7,13,15,677,220,40.6,3.6,726.69,56.989,52758.746,50778.973,233.0591655
7,13,16,593,183,41.1,3.6,510.49,52.689,37242.043,35779.324,225.2497825
7,13,17,451,134,40.6,4.6,279.973,46.356,19951.604,18968.373,165.1770588
7,13,18,212,76,40,3.6,89.168,41.707,6123.648,5450.558,157.0425599
7,13,19,7,20,38.3,3.6,18.449,38.003,1489.672,905.935,130.580796
7,13,20,0,0,36.7,2.1,0,36.7,0,0,128.4218427
7,13,21,0,0,35.6,1.5,0,35.6,0,0,60.01350916
7,13,22,0,0,32.8,2.1,0,32.8,0,0,64.06841539
7,13,23,0,0,32.2,2.6,0,32.2,0,0,54.60344014
7,14,0,0,0,35,4.1,0,35,0,0,57.68474765
7,14,1,0,0,32.8,3.6,0,32.8,0,0,52.47469433
7,14,2,0,0,32.8,4.1,0,32.8,0,0,51.04782679
7,14,3,0,0,31.7,4.1,0,31.7,0,0,46.19452089
7,14,4,0,0,30,2.6,0,30,0,0,53.54296649
7,14,5,12,14,28.9,2.1,13.273,27.81,1126.42,549.378,75.07913062
7,14,6,288,58,30.6,2.1,70.218,31.061,4732.953,4087.448,93.81631686
7,14,7,547,100,33.3,3.1,264.946,38.435,19016.986,18056.771,189.1265895
7,14,8,683,137,35,2.6,499.262,46.473,37328.938,35863.551,184.4070726
7,14,9,762,164,37.2,1.5,717.998,56.908,52038.359,50084.406,191.836166
7,14,10,804,182,38.9,3.6,886.522,58.258,64209.203,61795.254,198.3568516
7,14,11,827,193,40,3.6,996.934,61.901,70849.328,68163.125,200.5543065
7,14,12,835,197,40,2.6,1038.056,65.222,72393.789,69642.109,218.3911194
7,14,13,830,194,42.2,7.7,1007.467,57.853,73250.344,70462,228.0382575
7,14,14,811,184,42.8,6.2,907.211,58.891,65499.582,63033.902,237.1306038
7,14,15,772,167,43.3,5.2,745.402,57.972,53785.328,51768.449,246.2411755
7,14,16,701,145,43.3,5.7,535.773,53.317,38830.555,37318.672,232.721529
7,14,17,198,215,38.3,15.4,267.404,40.741,20523.205,19525.752,177.4393881
7,14,18,73,71,35.6,8.8,71.797,36.206,5515.797,4854.844,160.8562752
7,14,19,7,16,35,7.2,15.16,34.602,1244.896,665.676,131.275569
7,14,20,0,0,33.9,1.5,0,33.9,0,0,127.0004364
7,14,21,0,0,33.3,3.1,0,33.3,0,0,58.80028392
7,14,22,0,0,31.7,1,0,31.7,0,0,62.85849845
7,14,23,0,0,32.8,1.5,0,32.8,0,0,57.0326768
7,15,0,0,0,30,3.6,0,30,0,0,52.09704563
7,15,1,0,0,28.9,4.1,0,28.9,0,0,47.10049868
7,15,2,0,0,27.8,2.6,0,27.8,0,0,42.50886439
7,15,3,0,0,27.2,3.6,0,27.2,0,0,41.81050712
7,15,4,0,0,27.2,3.1,0,27.2,0,0,39.99602415
7,15,5,17,12,26.7,4.6,11.025,25.767,944.737,371.027,77.9562801
7,15,6,198,66,29.4,3.6,71.72,29.8,5250.971,4595.267,78.1260016
7,15,7,544,100,32.2,3.6,263.667,37.053,19053.572,18092.463,112.6018062
7,15,8,679,136,33.3,4.6,495.929,42.791,37789.484,36309.918,119.904303
7,15,9,756,164,35,3.1,713.631,51.111,53379.891,51377.711,118.3458641
7,15,10,802,182,37.8,3.6,884.929,57.132,64496.289,62070.879,121.1907379
7,15,11,829,193,38.9,4.6,999.184,59.224,72090.07,69351.328,125.5468674
7,15,12,836,197,38.9,3.6,1039.518,61.891,73895.523,71079.391,128.2708674
7,15,13,829,194,40.6,5.2,1007.018,60.218,72255.359,69509.578,97.57637131
7,15,14,811,184,41.7,4.6,907.711,60.447,64966.473,62522.23,101.7454954
7,15,15,772,166,42.2,6.2,744.837,55.428,54506.047,52462.91,107.5924692
7,15,16,698,140,41.7,5.7,529.513,51.563,38734.777,37225.883,100.3456683
7,15,17,572,105,41.7,6.2,295.106,46.83,20613.682,19613.967,58.28951566
7,15,18,332,64,41.1,5.7,89.888,42.498,5626.031,4962.887,52.96296137
7,15,19,25,19,39.4,4.1,16.93,39.123,1359.305,777.976,66.04769606
7,15,20,0,0,37.8,3.6,0,37.8,0,0,56.51394234
7,15,21,0,0,36.7,6.7,0,36.7,0,0,52.70138907
7,15,22,0,0,36.1,5.2,0,36.1,0,0,48.57804239
7,15,23,0,0,34.4,6.2,0,34.4,0,0,39.95333274
7,16,0,0,0,33.3,4.1,0,33.3,0,0,40.9871442
7,16,1,0,0,31.7,2.1,0,31.7,0,0,33.57535218
7,16,2,0,0,31.1,2.1,0,31.1,0,0,33.57535218
7,16,3,0,0,29.4,2.6,0,29.4,0,0,33.57535218
7,16,4,0,0,28.3,2.1,0,28.3,0,0,33.57535218
7,16,5,8,10,28.9,2.6,9.573,27.787,812.469,241.178,26.17335218
7,16,6,202,70,29.4,2.1,75.081,29.933,5520.904,4859.85,42.09145962
7,16,7,493,126,32.2,2.6,270.754,37.738,19776.045,18797.162,43.77689032
7,16,8,653,158,33.3,4.6,503.337,42.952,38388.586,36890.469,53.2823354
7,16,9,755,163,35.6,3.1,711.884,51.685,53084.418,51092.914,48.1030802
7,16,10,786,191,36.7,2.6,880.021,57.9,63867.66,61467.305,56.50804321
7,16,11,794,202,37.8,2.6,974.718,61.448,69449.484,66821.93,49.55107255
7,16,12,772,228,38.9,3.6,1012.274,61.295,72203.008,69459.461,58.48753542
7,16,13,805,202,40,3.6,992.125,62.033,70459.672,67789.859,51.84278395
7,16,14,791,192,41.1,4.1,898.382,60.363,64330.871,61912.066,60.95079656
7,16,15,757,172,41.1,4.1,740.113,57.08,53675.641,51662.746,52.82855156
7,16,16,700,140,42.2,4.6,530.889,53.286,38476.992,36976.125,64.04705258
7,16,17,571,105,41.7,3.6,294.866,48.376,20432.246,19437.063,54.79402207
7,16,18,328,63,40.6,2.1,88.564,42.772,5532.812,4871.521,62.47254322
7,16,19,8,13,38.9,2.6,12.45,38.468,1002.917,428.141,58.00787704
7,16,20,0,0,35,12.9,0,35,0,0,64.89910986
7,16,21,0,0,33.9,7.7,0,33.9,0,0,54.28390175
7,16,22,0,0,32.2,4.1,0,32.2,0,0,52.44330925
7,16,23,0,0,32.2,5.2,0,32.2,0,0,48.95731466
7,17,0,0,0,31.7,4.6,0,31.7,0,0,51.81309203
7,17,1,0,0,29.4,7.7,0,29.4,0,0,49.25708977
7,17,2,0,0,29.4,2.1,0,29.4,0,0,52.83236233
7,17,3,0,0,30,6.2,0,30,0,0,45.96710706
7,17,4,0,0,30,3.1,0,30,0,0,46.70858143
7,17,5,3,9,28.9,3.1,8.612,27.817,730.824,161.022,72.16696961
7,17,6,227,70,30,2.6,76.603,30.565,5541.998,4880.525,92.15385089
7,17,7,390,140,31.7,5.2,251.935,35.643,18889.113,17932.023,176.7716529
7,17,8,581,179,33.3,4.6,483.568,42.523,37048.348,35591.563,178.0765772
7,17,9,574,278,34.4,2.1,692.438,51.885,51675.73,49734.711,182.4099871
7,17,10,629,299,36.1,2.6,852.445,56.651,62314.656,59975.625,189.7844035
7,17,11,779,201,37.8,4.1,959.676,58.075,69685.844,67048.43,187.0191451
7,17,12,833,197,37.8,4.1,1037.497,59.79,74633.047,71784.984,197.4673583
7,17,13,806,202,38.3,3.6,993.613,60.445,71203.258,68502.125,204.2927583
7,17,14,798,192,39.4,8.2,905.044,52.881,67541.836,64993.125,211.279989
7,17,15,757,174,40,5.2,742.5,54.552,54604.574,52557.832,220.4561858
7,17,16,694,140,39.4,5.7,527.8,49.173,39110.242,37589.613,206.3631877
7,17,17,569,105,40,4.6,294.263,46.055,20643.414,19642.955,141.485995
7,17,18,290,62,38.9,5.2,83.738,40.197,5391.923,4733.428,135.7132971
7,17,19,47,16,37.8,5.2,13.603,37.411,1101.657,525.07,117.0312378
7,17,20,0,0,36.1,4.6,0,36.1,0,0,118.057465
7,17,21,0,0,35.6,4.1,0,35.6,0,0,57.08841546
7,17,22,0,0,35.6,5.2,0,35.6,0,0,54.9488799
7,17,23,0,0,34.4,7.2,0,34.4,0,0,52.74298671
7,18,0,0,0,31.7,6.2,0,31.7,0,0,51.31420609
7,18,1,0,0,31.7,6.2,0,31.7,0,0,53.22515872
7,18,2,0,0,31.1,6.2,0,31.1,0,0,41.70699094
7,18,3,0,0,30.6,2.6,0,30.6,0,0,44.06588509
7,18,4,0,0,30,2.6,0,30,0,0,44.28004248
7,18,5,31,13,27.8,1.5,11.114,26.461,949.217,375.425,75.6850014
7,18,6,124,62,28.3,2.1,62.603,28.469,4818.194,4171.017,92.2723805
7,18,7,420,132,30,1,253.469,36.45,18805.697,17850.645,181.9497482
7,18,8,584,176,30,2.1,482.12,41.718,37078.512,35620.805,178.1984466
7,18,9,569,261,31.1,2.1,672.465,48.144,51187.551,49263.871,182.365368
7,18,10,613,247,35,3.6,788.724,52.296,59038.785,56826.418,191.4373573
7,18,11,897,133,37.2,7.7,999.87,52.408,74892.438,72033.102,190.905756
7,18,12,905,136,38.9,5.7,1041.989,58.079,75676.875,72783.305,201.0042434
7,18,13,882,144,38.9,5.7,1003.767,57.463,73139.43,70355.844,201.3375935
7,18,14,883,132,40.6,6.7,916.588,56.078,67212.445,64677.223,205.5798435
7,18,15,827,123,41.1,7.2,743.093,53.146,55033.348,52970.883,214.9553474
7,18,16,663,142,41.1,7.2,512.756,49.374,37973.762,36488.504,206.8754313
7,18,17,237,164,41.1,6.2,235.296,45.171,17413.514,16492.094,153.1757516
7,18,18,137,83,40,5.2,88.236,41.331,6398.338,5719.721,143.3204278
7,18,19,14,20,38.9,4.1,18.365,38.63,1478.176,894.652,117.8453916
7,18,20,0,0,38.3,5.2,0,38.3,0,0,117.3656777
7,18,21,0,0,37.2,3.1,0,37.2,0,0,57.95559527
7,18,22,0,0,34.4,3.6,0,34.4,0,0,56.69194578
7,18,23,0,0,32.8,0,0,32.8,0,0,52.0747011
7,19,0,0,0,30.6,2.1,0,30.6,0,0,56.31385089
7,19,1,0,0,30,2.1,0,30,0,0,44.23567156
7,19,2,0,0,28.9,2.6,0,28.9,0,0,52.16216255
7,19,3,0,0,27.8,0,0,27.8,0,0,46.7734971
7,19,4,0,0,27.2,2.6,0,27.2,0,0,41.61660021
7,19,5,46,10,28.9,2.6,7.708,27.744,654.338,85.929,78.26031362
7,19,6,469,36,28.9,2.1,61.783,29.059,3425.297,2805.127,95.35362822
7,19,7,597,85,31.7,0,264.128,40.811,18492.516,17545.086,188.7049956
7,19,8,726,116,33.9,2.1,500.212,46.108,37379.609,35912.664,188.4222521
7,19,9,800,139,35.6,3.1,719.702,51.848,53596.273,51586.258,190.4828021
7,19,10,839,155,37.2,3.6,890.99,56.676,65097.906,62648.391,196.9623198
7,19,11,861,164,40,4.6,1002.581,60.383,71865.516,69136.32,198.4337923
7,19,12,877,167,41.7,2.6,1052.502,67.194,72563.07,69804.164,210.1315597
7,19,13,868,165,43.9,7.2,1018.105,60.415,72970.469,70194.133,212.8205279
7,19,14,852,157,44.4,7.2,919.087,59.358,66183.406,63690.078,219.7235817
7,19,15,815,142,44.4,8.8,753.551,55.25,55184.602,53116.574,226.7603242
7,19,16,740,125,45,7.2,539.004,53.8,38912.406,37397.969,213.0522169
7,19,17,591,98,44.4,6.2,295.017,49.625,20233.189,19242.967,157.878843
7,19,18,226,78,42.8,4.6,92.083,44.523,6208.272,5533.482,146.9119609
7,19,19,1,15,37.8,5.2,14.22,37.435,1151.428,573.927,120.6850407
7,19,20,0,0,36.1,4.1,0,36.1,0,0,119.064517
7,19,21,0,0,36.7,4.1,0,36.7,0,0,56.852831
7,19,22,0,0,35.6,8.8,0,35.6,0,0,60.53094589
7,19,23,0,0,31.7,6.7,0,31.7,0,0,53.99099322
7,20,0,0,0,30,5.2,0,30,0,0,55.17359093
7,20,1,0,0,28.9,4.1,0,28.9,0,0,50.12683372
7,20,2,0,0,28.9,3.6,0,28.9,0,0,49.76934357
7,20,3,0,0,28.3,3.6,0,28.3,0,0,41.35431291
7,20,4,0,0,27.8,3.1,0,27.8,0,0,54.42133943
7,20,5,8,11,27.8,4.1,10.534,26.83,898.115,325.258,75.36572983
7,20,6,269,56,28.9,3.1,65.518,29.152,4509.245,3868.115,95.28151864
7,20,7,538,98,30.6,4.6,258.342,34.898,18827.371,17871.789,187.5885117
7,20,8,679,134,32.2,1.5,493.019,45.323,37060.148,35603.004,185.7845948
7,20,9,757,162,33.9,4.1,712.398,48.629,53992.211,51967.813,186.4278821
7,20,10,803,181,36.1,4.1,885.81,54.691,65433.672,62970.648,194.3173009
7,20,11,826,192,37.2,5.2,997.204,56.38,73094.148,70312.508,194.1727313
7,20,12,837,195,38.9,3.6,1041.034,61.918,73992.469,71172.156,202.1256694
7,20,13,831,193,39.4,4.6,1010.604,60.18,72529.219,69771.758,204.4211568
7,20,14,808,183,40,6.2,906.465,56.03,66496.336,63990.309,212.0714229
7,20,15,769,165,41.1,6.7,743.52,53.682,54936.238,52877.34,223.3317758
7,20,16,695,139,40,4.6,527.955,51.011,38740.84,37231.758,212.6277358
7,20,17,569,103,40,5.2,292.399,45.614,20543.791,19545.824,156.9959965
7,20,18,323,62,38.9,5.7,86.853,40.166,5501.338,4840.672,145.4749045
7,20,19,21,18,37.2,5.2,16.07,36.842,1305.121,724.791,121.3759682
7,20,20,0,0,36.1,5.2,0,36.1,0,0,124.1631148
7,20,21,0,0,35,3.1,0,35,0,0,61.97621518
7,20,22,0,0,33.9,2.6,0,33.9,0,0,68.25031719
7,20,23,0,0,32.8,3.1,0,32.8,0,0,54.17848734
7,21,0,0,0,32.2,4.6,0,32.2,0,0,56.35445378
7,21,1,0,0,30.6,2.6,0,30.6,0,0,49.81918792
7,21,2,0,0,30,2.1,0,30,0,0,53.16684396
7,21,3,0,0,27.8,1.5,0,27.8,0,0,45.00269513
7,21,4,0,0,27.2,2.1,0,27.2,0,0,48.64569167
7,21,5,7,10,27.8,3.1,9.698,26.714,827.349,255.785,73.20768234
7,21,6,266,55,29.4,4.1,64.21,29.624,4409.101,3769.924,89.24409449
7,21,7,540,97,31.7,3.1,257.715,36.619,18604.396,17654.248,180.6103562
7,21,8,681,134,32.2,3.6,493.934,42.436,37682.195,36205.938,179.9267881
7,21,9,758,162,33.3,3.1,713.185,49.41,53828.363,51809.926,183.5806983
7,21,10,803,181,34.4,3.6,886.066,53.805,65769.539,63292.965,189.3442973
7,21,11,827,192,35,3.1,998.588,58.066,72515.391,69758.523,191.9433871
7,21,12,836,196,36.1,2.1,1041.547,63.05,73552.352,70751.023,203.8840358
7,21,13,834,193,37.8,3.6,1014.044,60.378,72695.203,69930.648,201.2996751
7,21,14,812,183,38.3,5.2,910.449,56.082,66770.023,64252.855,208.7083048
7,21,15,769,165,38.9,2.6,743.844,57.469,53830.25,51811.742,222.4900498
7,21,16,698,139,39.4,5.7,529.763,49.209,39247.73,37722.793,210.6183593
7,21,17,570,103,39.4,3.6,292.7,45.975,20523.367,19525.91,149.1850947
7,21,18,323,62,38.3,4.1,86.726,39.83,5503.67,4842.958,141.1667149
7,21,19,19,17,37.2,3.1,15.253,36.769,1239.217,660.101,121.3449039
7,21,20,0,0,36.1,1.5,0,36.1,0,0,121.2738861
7,21,21,0,0,33.9,3.6,0,33.9,0,0,59.11380234
7,21,22,0,0,33.3,4.6,0,33.3,0,0,61.5672185
7,21,23,0,0,32.8,4.6,0,32.8,0,0,57.91890239
7,22,0,0,0,31.7,3.1,0,31.7,0,0,50.47843482
7,22,1,0,0,31.1,4.6,0,31.1,0,0,47.26077995
7,22,2,0,0,30,3.6,0,30,0,0,40.99663296
7,22,3,0,0,29.4,4.1,0,29.4,0,0,40.72147241
7,22,4,0,0,28.9,3.1,0,28.9,0,0,33.57535218
7,22,5,0,7,28.3,2.1,6.789,27.004,578.348,11.323,75.48235353
7,22,6,69,59,28.3,2.6,57.268,28.323,4591.26,3948.527,74.11904769
7,22,7,258,146,30,2.6,215.917,34.113,16635.617,15732.699,105.5029913
7,22,8,564,174,31.7,2.1,469.274,42.995,35856.625,34436.078,113.6102563
7,22,9,654,213,32.2,2.1,688.832,49.59,51988.625,50036.449,115.9163749
7,22,10,665,245,33.9,2.6,832.936,54.05,61756.555,59439.363,122.1636447
7,22,11,692,252,34.4,2.6,933.399,57.124,68138.602,65565.359,125.6977314
7,22,12,647,303,36.1,3.1,965.068,58.521,69918.617,67271.477,128.5272448
7,22,13,585,320,36.7,3.1,903.122,57.854,65667.242,63194.793,97.99663831
7,22,14,671,244,37.8,3.6,849.784,56.765,62096.691,59766.203,100.9846163
7,22,15,320,330,38.3,3.1,566.532,51.943,42390.027,40764.859,105.6848479
7,22,16,410,255,35.6,7.7,477.133,42.696,36935.207,35481.883,99.48323798
7,22,17,61,179,35,4.6,188.603,38.727,14932.48,14069.356,58.42029327
7,22,18,11,70,26.1,16.5,65.981,26.257,5588.717,4926.315,52.70630461
7,22,19,0,10,26.7,1.5,9.467,25.471,812.389,241.098,66.33965676
7,22,20,0,0,26.7,1.5,0,26.7,0,0,59.95971294
7,22,21,0,0,26.7,2.1,0,26.7,0,0,57.08551342
7,22,22,0,0,26.7,2.1,0,26.7,0,0,49.25719781
7,22,23,0,0,26.1,2.6,0,26.1,0,0,48.21905163
7,23,0,0,0,24.4,4.6,0,24.4,0,0,46.2108768
7,23,1,0,0,24.4,2.6,0,24.4,0,0,45.17455419
7,23,2,0,0,24.4,4.1,0,24.4,0,0,40.87075042
7,23,3,0,0,23.3,2.6,0,23.3,0,0,40.53279261
7,23,4,0,0,23.9,2.1,0,23.9,0,0,33.57535218
7,23,5,0,6,25,2.6,5.819,23.635,503.651,0,32.96095428
7,23,6,22,64,26.1,1.5,59.23,26.064,4986.27,4335.789,32.42633346
7,23,7,223,169,27.8,2.6,225.697,32.108,17766.781,16836.889,48.74265616
7,23,8,364,239,28.9,2.1,424.033,39.075,33337.395,31991.863,49.1995521
7,23,9,535,276,31.7,2.1,663.209,48.352,50443.02,48545.621,52.94842282
7,23,10,697,246,33.9,4.6,861.986,51.286,64870.777,62430.375,53.19088572
7,23,11,728,264,34.4,3.6,980.427,56.035,72003.234,69268.188,56.33909331
7,23,12,751,260,35.6,6.2,1027.11,53.559,76473.453,73544.898,55.97882888
7,23,13,743,256,36.7,4.1,994.236,57.976,72241.742,69496.539,58.79850457
7,23,14,717,242,36.7,5.2,888.959,54.037,65937.055,63453.707,59.38748956
7,23,15,668,217,36.7,6.2,720.742,49.384,54538.105,52493.793,62.58392774
7,23,16,583,181,36.7,4.1,504.983,47.628,37859.473,36377.746,63.38268417
7,23,17,439,130,36.1,5.7,272.645,40.913,19977.678,18993.801,65.15638947
7,23,18,195,72,35.6,5.7,83.452,36.677,5907.493,5238.734,60.04361564
7,23,19,4,17,33.9,5.2,16.021,33.429,1323.247,742.583,63.95837453
7,23,20,0,0,32.2,5.7,0,32.2,0,0,64.38105616
7,23,21,0,0,31.7,4.1,0,31.7,0,0,56.37293254
7,23,22,0,0,31.1,3.6,0,31.1,0,0,52.56643161
7,23,23,0,0,30,2.6,0,30,0,0,49.862024
7,24,0,0,0,28.9,1,0,28.9,0,0,56.07467577
7,24,1,0,0,30,3.6,0,30,0,0,50.95949657
7,24,2,0,0,28.9,2.6,0,28.9,0,0,45.57223496
7,24,3,0,0,27.8,2.6,0,27.8,0,0,43.25718495
7,24,4,0,0,26.7,2.6,0,26.7,0,0,43.73787307
7,24,5,0,6,26.7,2.1,5.819,25.319,499.691,0,72.74828991
7,24,6,46,56,27.8,1,54.172,27.64,4432.219,3792.592,87.39743483
7,24,7,483,106,28.9,2.1,247.006,34.042,18202.549,17262.146,177.3516351
7,24,8,630,148,31.1,3.6,480.554,41.018,36985.625,35530.762,181.2546205
7,24,9,715,180,32.2,4.1,700.558,46.672,53662.055,51649.652,188.9689037
7,24,10,759,210,33.9,4.1,880.468,52.391,65862.672,63382.328,198.3530895
7,24,11,704,302,35.6,4.1,994.976,56.659,72821.57,70051.609,198.0548958
7,24,12,561,357,36.1,4.6,934.354,55.4,68872.375,66268.797,210.6822232
7,24,13,573,371,37.2,5.2,943.222,55.457,69497.602,66868.039,213.7852031
7,24,14,367,478,36.7,6.2,806.833,50.908,60896.867,58613.105,219.198644
7,24,15,142,345,36.7,6.2,445.3,44.597,34693.996,33308.336,225.7854683
7,24,16,246,290,38.3,6.7,417.175,44.994,32098.916,30789.469,211.047536
7,24,17,348,150,36.1,6.2,259.733,40.332,19361.531,18392.867,158.0528296
7,24,18,82,84,34.4,6.2,83.059,35.356,6425.97,5746.795,148.887449
7,24,19,0,5,33.3,5.2,4.727,32.595,392.019,0,122.4724563
7,24,20,0,0,32.2,4.6,0,32.2,0,0,121.9283869
7,24,21,0,0,31.7,2.6,0,31.7,0,0,59.02828905
7,24,22,0,0,31.1,0,0,31.1,0,0,63.08960075
7,24,23,0,0,30.6,3.1,0,30.6,0,0,55.06537744
7,25,0,0,0,29.4,2.1,0,29.4,0,0,56.82190677
7,25,1,0,0,28.3,1,0,28.3,0,0,51.12960098
7,25,2,0,0,27.2,2.6,0,27.2,0,0,55.05441871
7,25,3,0,0,26.7,1.5,0,26.7,0,0,55.74124441
7,25,4,0,0,26.1,1.5,0,26.1,0,0,57.41915691
7,25,5,5,10,25,2.1,9.698,23.623,839.465,267.68,76.27699385
7,25,6,250,54,27.2,2.1,61.434,27.295,4316.055,3678.69,99.46781449
7,25,7,528,96,29.4,1,252.183,35.791,18268.338,17326.344,184.6269754
7,25,8,671,133,31.7,2.6,487.35,42.843,37097.109,35638.832,184.4988521
7,25,9,751,161,33.3,4.1,707.637,47.924,53831.113,51812.574,186.7846497
7,25,10,798,180,35,5.2,881.937,51.767,66189.32,63695.754,194.5882243
7,25,11,824,191,35.6,4.6,996.516,55.919,73230.531,70443.039,198.940434
7,25,12,834,195,37.8,4.6,1040.693,59.108,75150.789,72280.203,210.8844906
7,25,13,829,192,38.9,5.7,1010.249,57.575,73568.313,70766.297,212.4790245
7,25,14,811,182,40,4.1,910.226,59.54,65484.789,63019.703,212.5573934
7,25,15,769,165,40.6,5.2,744.918,55.215,54584.391,52538.387,218.3959905
7,25,16,697,138,40.6,5.2,528.507,50.963,38787.652,37277.109,203.5106939
7,25,17,564,102,39.4,5.2,289.294,44.939,20383.033,19389.078,143.6872459
7,25,18,311,60,38.3,3.6,83.076,39.832,5281.017,4624.719,135.2175996
7,25,19,16,15,37.8,2.1,14.167,37.326,1147.82,570.385,117.0610331
7,25,20,0,0,36.1,3.1,0,36.1,0,0,117.6380112
7,25,21,0,0,34.4,2.1,0,34.4,0,0,56.26893749
7,25,22,0,0,33.3,0,0,33.3,0,0,46.35825248
7,25,23,0,0,31.7,3.6,0,31.7,0,0,42.36515839
7,26,0,0,0,31.1,4.1,0,31.1,0,0,44.88484774
7,26,1,0,0,31.7,2.1,0,31.7,0,0,45.56476296
7,26,2,0,0,29.4,2.6,0,29.4,0,0,41.79612915
