Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC_Out,AC_out,Electricity
11,22,8,37,124,14.4,3.9,152.003,16.337,1348.648,1265.636,0.831449634
11,22,9,79,193,15.6,4.3,255.053,19.877,2235.356,2130.981,0.745780094
11,22,10,263,293,16.7,4.6,523.627,26.502,4456.636,4286.98,0.748327827
11,22,11,370,243,17.6,3.9,581.444,29.999,4872.674,4688.921,0.764538224
11,22,12,552,192,18.5,3.3,692.774,34.248,5686.122,5473.103,0.750678476
11,22,13,483,222,19.4,2.6,644.073,35.503,5247.6,5050.638,0.726340961
11,22,14,352,164,19.4,2.8,426.922,29.877,3556.655,3415.475,0.729503178
11,22,15,468,111,19.4,2.9,379.938,28.085,3122.337,2993.912,0.805922329
11,22,16,260,46,19.4,3.1,145.219,22.246,1150.364,1071.763,1.050928762
11,22,17,11,7,18.7,2.6,8.781,17.62,71.922,14.963,1.458205407
11,22,18,0,0,17.9,2,0,17.9,0,0,1.679839446
11,22,19,0,0,17.2,1.5,0,17.2,0,0,1.583572451
11,22,20,0,0,15.9,1.9,0,15.9,0,0,1.50596796
11,22,21,0,0,14.6,2.2,0,14.6,0,0,1.370628667
11,22,22,0,0,13.3,2.6,0,13.3,0,0,1.099746063
11,22,23,0,0,12.9,2.4,0,12.9,0,0,0.84076107
11,23,0,0,0,12.6,2.3,0,12.6,0,0,0.581361822
11,23,1,0,0,12.2,2.1,0,12.2,0,0,0.47965011
11,23,2,0,0,12.2,1.4,0,12.2,0,0,0.432615922
11,23,3,0,0,12.2,0.7,0,12.2,0,0,0.421278851
11,23,4,0,0,12.2,0,0,12.2,0,0,0.420843482
11,23,5,0,0,12.2,0.7,0,12.2,0,0,0.471863372
11,23,6,0,0,12.2,1.4,0,12.2,0,0,0.62318386
11,23,7,4,24,12.2,2.1,24.15,10.866,219.268,159.586,0.864858868
11,23,8,7,85,13.3,1.4,87.545,13.825,790.155,719.224,0.831449634
11,23,9,3,148,14.5,0.7,149.308,17.74,1327.434,1244.901,0.745780094
11,23,10,1,183,15.6,0,182.336,22.074,1589.6,1501.048,0.748327827
11,23,11,98,236,16.7,1.4,328.027,25.153,2816.152,2696.333,0.764538224
11,23,12,244,316,17.8,2.7,555.379,30.679,4642.9,4467.006,0.750678476
11,23,13,266,254,18.9,4.1,499.895,29.405,4199.713,4038.469,0.726340961
11,23,14,307,201,18.9,3.6,438.875,28.428,3686.331,3541.219,0.729503178
11,23,15,266,162,18.9,3.1,326.609,26.171,2737.104,2619.454,0.805922329
11,23,16,35,65,18.9,2.6,82.386,20.223,708.832,639.571,1.050928762
11,23,17,6,11,17.6,2.4,11.759,16.356,101.827,44.322,1.458205407
11,23,18,0,0,16.3,2.3,0,16.3,0,0,1.679839446
11,23,19,0,0,15,2.1,0,15,0,0,1.583572451
11,23,20,0,0,14.1,2.4,0,14.1,0,0,1.50596796
11,23,21,0,0,13.1,2.8,0,13.1,0,0,1.370628667
11,23,22,0,0,12.2,3.1,0,12.2,0,0,1.099746063
11,23,23,0,0,11.7,3.1,0,11.7,0,0,0.84076107
11,24,0,0,0,11.1,3.1,0,11.1,0,0,0.581361822
11,24,1,0,0,10.6,3.1,0,10.6,0,0,0.47965011
11,24,2,0,0,10.2,2.6,0,10.2,0,0,0.432615922
