Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC_out,Electricity
10,11,7,530,42,17.8,3.1,202.461,21.085,3029.397,2855.781,22.52466339
10,11,8,657,85,20.9,2.4,437.672,30.946,7031.789,6751.878,23.61554676
10,11,9,660,143,24.1,1.7,631.564,41.084,9946.132,9571.646,30.9117396
10,11,10,722,180,27.2,1,820.347,52.351,12267.544,11807.37,34.21626272
10,11,11,719,233,28.7,1.9,935.141,53.679,13907.995,13381.729,35.10162455
10,11,12,705,233,30.2,2.7,934.484,53.063,13947.373,13419.465,36.27339243
10,11,13,626,227,31.7,3.6,820.412,50.212,12425.576,11959.234,31.94210299
10,11,14,394,218,31.9,4.1,553.596,43.991,8640.615,8310.285,32.06107349
10,11,15,225,217,32,4.7,365.995,39.266,5815.137,5570.425,31.75239585
10,11,16,58,124,32.2,5.2,149.277,34.65,2412.624,2252.96,36.81904848
10,11,17,25,39,30.7,4.2,44.087,30.806,711.054,586.521,36.50519534
10,11,18,0,0,29.3,3.1,0,29.3,0,0,37.42755885
10,11,19,0,0,27.8,2.1,0,27.8,0,0,30.67380091
10,11,20,0,0,26.1,1.4,0,26.1,0,0,29.5101012
10,11,21,0,0,24.5,0.7,0,24.5,0,0,28.1711059
10,11,22,0,0,22.8,0,0,22.8,0,0,28.27965789
10,11,23,0,0,21.9,1.2,0,21.9,0,0,16.17493345
10,12,0,0,0,20.9,2.4,0,20.9,0,0,9.939149541
10,12,1,0,0,20,3.6,0,20,0,0,9.94405074
10,12,2,0,0,19.1,3.8,0,19.1,0,0,9.941209827
10,12,3,0,0,18.1,3.9,0,18.1,0,0,10.12604159
10,12,4,0,0,17.2,4.1,0,17.2,0,0,14.71932946
10,12,5,0,0,18.1,4.3,0,18.1,0,0,29.56438388
10,12,6,50,14,19.1,4.4,20.2,18.216,306.971,190.056,28.58475788
10,12,7,471,47,20,4.6,190.928,22.622,2863.697,2693.893,22.81959392
10,12,8,706,73,22.8,4.4,447.915,31.219,7170.741,6886.649,23.79177229
10,12,9,808,95,25.5,4.3,679.906,39.307,10788.774,10384.246,30.82679538
10,12,10,866,109,28.3,4.1,859.121,46.408,13253.907,12754.543,34.20118363
10,12,11,896,117,29.6,3.6,959.824,50.92,14486.73,13936.054,35.28138156
10,12,12,904,119,30.9,3.1,983.726,53.923,14612.236,14056.191,35.90713558
10,12,13,890,114,32.2,2.6,920.568,55.051,13578.067,13065.462,30.87640471
10,12,14,856,103,32.2,2.6,786.658,51.884,11753.928,11313.503,31.67989878
10,12,15,781,84,32.2,2.6,574.77,46.706,8681.055,8349.401,31.83726139
10,12,16,623,60,32.2,2.6,319.522,40.19,4697.524,4482.924,37.19353233
10,12,17,230,29,30.5,2.4,75.438,31.949,1012.238,881.847,36.81892176
10,12,18,0,0,28.9,2.3,0,28.9,0,0,37.54889219
10,12,19,0,0,27.2,2.1,0,27.2,0,0,30.7425853
10,12,20,0,0,25.7,1.9,0,25.7,0,0,29.34166675
10,12,21,0,0,24.3,1.7,0,24.3,0,0,28.06536268
10,12,22,0,0,22.8,1.5,0,22.8,0,0,28.08281972
10,12,23,0,0,21.1,2,0,21.1,0,0,16.05996445
10,13,0,0,0,19.5,2.6,0,19.5,0,0,9.932403532
10,13,1,0,0,17.8,3.1,0,17.8,0,0,9.934703839
10,13,2,0,0,17.4,3.4,0,17.4,0,0,9.924363458
10,13,3,0,0,17.1,3.8,0,17.1,0,0,10.75141142
10,13,4,0,0,16.7,4.1,0,16.7,0,0,14.99557763
10,13,5,0,0,17.6,3.8,0,17.6,0,0,29.53101481
10,13,6,80,12,18.5,3.4,22.436,17.632,316.29,199.203,28.37490841
10,13,7,563,38,19.4,3.1,206.394,22.797,3040.021,2866.158,22.44331781
10,13,8,776,58,22.6,3.1,466.236,32.552,7396.335,7105.387,23.62386202
10,13,9,867,76,25.7,3.1,694.959,41.43,10902.357,10493.688,30.887613
10,13,10,912,87,28.9,3.1,866.107,48.863,13187.827,12691.141,34.21538286
10,13,11,934,94,30.2,2.9,967.398,53.151,14425.847,13877.766,35.62786849
10,13,12,939,95,31.5,2.8,987.726,55.32,14559.368,14005.588,36.67600287
10,13,13,930,91,32.8,2.6,928.142,55.811,13631.378,13116.578,32.00378473
10,13,14,894,82,33,2.9,785.547,52.015,11724.309,11285.009,32.37629037
10,13,15,828,67,33.1,3.3,579.134,46.612,8737.694,8404.182,32.50873758
10,13,16,687,47,33.3,3.6,328.083,40.629,4777.723,4561.032,37.34995969
10,13,17,305,25,31.6,3.3,84.121,33.087,1071.53,939.967,36.93395928
10,13,18,0,0,30,2.9,0,30,0,0,37.31590857
10,13,19,0,0,28.3,2.6,0,28.3,0,0,30.43362898
10,13,20,0,0,26.8,1.7,0,26.8,0,0,29.3606388
10,13,21,0,0,25.4,0.9,0,25.4,0,0,28.56565344
10,13,22,0,0,23.9,0,0,23.9,0,0,29.09147921
10,13,23,0,0,23,1.2,0,23,0,0,17.05288937
10,14,0,0,0,22,2.4,0,22,0,0,9.95185537
10,14,1,0,0,21.1,3.6,0,21.1,0,0,9.948525845
10,14,2,0,0,20.5,3.4,0,20.5,0,0,9.94628531
10,14,3,0,0,20,3.3,0,20,0,0,10.12508206
10,14,4,0,0,19.4,3.1,0,19.4,0,0,14.65053741
10,14,5,0,0,20,3.1,0,20,0,0,29.31540079
10,14,6,96,12,20.5,3.1,24.367,19.723,330.568,213.217,28.27162839
10,14,7,589,33,21.1,3.1,207.889,24.562,3014.744,2841.467,22.46268242
10,14,8,793,52,23.7,2.8,465.01,33.947,7316.723,7028.205,23.60093909
10,14,9,880,68,26.3,2.4,693.726,43.247,10778.783,10374.619,30.85456784
10,14,10,926,78,28.9,2.1,866.033,51.237,13019.558,12529.655,34.714962
10,14,11,947,84,30.4,2.6,966.092,54.06,14334.702,13790.494,35.9984207
10,14,12,955,85,31.8,3.1,989.151,54.924,14611.415,14055.405,36.33946634
10,14,13,946,82,33.3,3.6,929.709,54.157,13777.328,13256.495,31.3272039
10,14,14,862,74,32.9,4.6,749.561,48.546,11393.686,10966.846,31.74940575
10,14,15,817,56,32.6,5.7,557.754,42.773,8575.769,8247.557,31.82151248
10,14,16,559,66,32.2,6.7,297.97,36.921,4460.789,4252.293,36.76287147
10,14,17,94,35,30.7,5.7,55.899,31.182,833.878,706.975,36.45783931
10,14,18,0,0,29.3,4.6,0,29.3,0,0,36.95558295
10,14,19,0,0,27.8,3.6,0,27.8,0,0,30.13810375
10,14,20,0,0,27.2,4.1,0,27.2,0,0,29.01337495
10,14,21,0,0,26.7,4.7,0,26.7,0,0,27.85516247
10,14,22,0,0,26.1,5.2,0,26.1,0,0,27.88300457
10,14,23,0,0,25,4.2,0,25,0,0,15.92324189
10,15,0,0,0,23.9,3.1,0,23.9,0,0,9.911023924
10,15,1,0,0,22.8,2.1,0,22.8,0,0,9.911946601
10,15,2,0,0,20.8,1.4,0,20.8,0,0,9.902350293
10,15,3,0,0,18.7,0.7,0,18.7,0,0,10.07944244
10,15,4,0,0,16.7,0,0,16.7,0,0,14.16065843
10,15,5,0,0,17.6,1,0,17.6,0,0,29.01911739
10,15,6,96,11,18.5,2.1,24.04,17.478,327.844,210.543,27.90137907
10,15,7,593,33,19.4,3.1,208.622,22.854,3046.66,2872.644,21.75802846
10,15,8,802,51,20.9,4,467.549,30.095,7491.712,7197.838,22.40538148
10,15,9,893,67,22.4,4.8,700.338,35.873,11291.851,10868.811,28.18093659
10,15,10,938,77,23.9,5.7,873.238,39.531,13950.688,13422.641,31.28380393
10,15,11,953,83,24.8,6.4,968.449,41.193,15375.525,14786.249,31.93891081
10,15,12,960,84,25.8,7,990.406,41.777,15681.294,15078.427,32.33306712
10,15,13,960,81,26.7,7.7,938.448,40.998,14902.394,14333.833,27.63684211
10,15,14,926,72,26.3,7.7,793.935,38.361,12714.727,12236.99,27.94736607
10,15,15,863,59,26,7.7,586.505,34.782,9382.722,9027.648,27.83017992
10,15,16,727,41,25.6,7.7,331.687,30.316,5051.25,4827.35,32.97468042
10,15,17,332,22,23.9,6.3,85.773,24.746,1114.121,981.713,33.11923601
10,15,18,0,0,22.3,5,0,22.3,0,0,34.11968153
10,15,19,0,0,20.6,3.6,0,20.6,0,0,27.78958897
10,15,20,0,0,20.4,4.1,0,20.4,0,0,26.889071
10,15,21,0,0,20.2,4.7,0,20.2,0,0,25.9994322
10,15,22,0,0,20,5.2,0,20,0,0,26.39438712
10,15,23,0,0,19.1,5.2,0,19.1,0,0,15.10376066
10,16,0,0,0,18.1,5.2,0,18.1,0,0,9.87547673
10,16,1,0,0,17.2,5.2,0,17.2,0,0,9.883677487
10,16,2,0,0,16.1,4.5,0,16.1,0,0,9.882491406
10,16,3,0,0,15,3.8,0,15,0,0,10.0461098
10,16,4,0,0,13.9,3.1,0,13.9,0,0,14.07179512
10,16,5,0,0,14.5,2.8,0,14.5,0,0,28.5455441
10,16,6,31,14,15,2.4,17.656,13.862,286.573,170.036,27.44742449
10,16,7,375,70,15.6,2.1,185.957,18.786,2918.834,2747.766,21.42705333
10,16,8,480,145,17.8,2.6,406.412,26.801,6712.508,6442.079,22.06685097
10,16,9,691,144,20,3.1,650.007,34.659,10563.659,10167.275,27.92094432
10,16,10,807,147,22.2,3.6,849.453,40.954,13477.28,12968.812,30.80746136
10,16,11,895,100,23.3,3.3,932.789,44.798,14537.607,13984.758,32.3112062
10,16,12,935,104,24.5,2.9,987.528,48.245,15119.411,14541.396,33.26765081
10,16,13,951,93,25.6,2.6,941.705,49.176,14331.994,13787.9,28.24444026
10,16,14,914,83,25.8,2.8,794.833,45.438,12276.556,11816.03,28.24547603
10,16,15,837,67,25.9,2.9,577.893,40.06,9004.778,8662.424,28.20266097
10,16,16,687,47,26.1,3.1,322.83,33.643,4847.558,4629.039,33.93891732
10,16,17,271,24,24.4,2.1,77.848,25.855,1038.906,907.988,33.51066884
10,16,18,0,0,22.8,1,0,22.8,0,0,34.26533187
10,16,19,0,0,21.1,0,0,21.1,0,0,27.69284494
10,16,20,0,0,18.9,0.5,0,18.9,0,0,27.03084391
10,16,21,0,0,16.6,1,0,16.6,0,0,25.93376919
10,16,22,0,0,14.4,1.5,0,14.4,0,0,26.07483877
10,16,23,0,0,13.9,1,0,13.9,0,0,14.76617318
10,17,0,0,0,13.3,0.5,0,13.3,0,0,9.866512685
10,17,1,0,0,12.8,0,0,12.8,0,0,9.876667851
10,17,2,0,0,12.4,0.7,0,12.4,0,0,9.865701196
10,17,3,0,0,12.1,1.4,0,12.1,0,0,10.64387564
10,17,4,0,0,11.7,2.1,0,11.7,0,0,14.68449292
10,17,5,0,0,13.2,2.1,0,13.2,0,0,28.81314141
10,17,6,17,12,14.6,2.1,13.619,13.272,228.962,113.486,27.27132937
10,17,7,371,53,16.1,2.1,167.903,18.791,2602.391,2438.503,21.47356631
10,17,8,644,87,19.1,3.5,429.626,27.768,6999.774,6720.822,22.04992392
10,17,9,770,115,22,4.8,672.221,34.853,10904.156,10495.421,28.16844127
10,17,10,834,133,25,6.2,851.365,39.469,13607.46,13093.646,31.45739224
10,17,11,862,143,26.1,5.3,955.29,44.167,14937.197,14367.126,32.18151164
10,17,12,867,144,27.2,4.5,973.865,47.516,14967.676,14396.279,33.7384361
10,17,13,854,138,28.3,3.6,910.741,48.853,13885.322,13360.002,28.95067348
10,17,14,807,124,28.5,3.3,764.054,46.34,11750.5,11310.206,28.87466943
10,17,15,714,100,28.7,2.9,544.011,41.984,8411.688,8088.803,29.52358529
10,17,16,521,68,28.9,2.6,281.483,35.866,4231.417,4028.746,35.09546341
10,17,17,118,30,26.5,2.2,54.821,27.244,805.496,679.143,34.55881206
10,17,18,0,0,24.1,1.9,0,24.1,0,0,35.1475685
10,17,19,0,0,21.7,1.5,0,21.7,0,0,28.29163124
10,17,20,0,0,19.8,1.5,0,19.8,0,0,27.06746126
10,17,21,0,0,18,1.5,0,18,0,0,26.32428873
10,17,22,0,0,16.1,1.5,0,16.1,0,0,26.7336012
10,17,23,0,0,15.7,1.9,0,15.7,0,0,15.56442586
10,18,0,0,0,15.4,2.2,0,15.4,0,0,9.878171261
10,18,1,0,0,15,2.6,0,15,0,0,9.876729868
10,18,2,0,0,13.5,2.8,0,13.5,0,0,9.877971983
10,18,3,0,0,12.1,2.9,0,12.1,0,0,10.04112155
10,18,4,0,0,10.6,3.1,0,10.6,0,0,14.07701951
10,18,5,0,0,12.1,2.6,0,12.1,0,0,28.59419747
10,18,6,60,10,13.5,2,16.746,12.133,240.73,125.038,27.8487232
10,18,7,543,37,15,1.5,197.727,18.816,2957.407,2785.453,22.11165289
10,18,8,779,58,19.3,2.5,463.484,29.852,7436.338,7144.164,23.49212662
10,18,9,883,75,23.5,3.6,698.454,38.597,11106.085,10689.931,30.61718703
10,18,10,943,88,27.8,4.6,884.617,45.712,13689.243,13172.056,33.54732256
10,18,11,959,94,28.7,4.1,980.187,49.622,14892.918,14324.768,34.17790445
10,18,12,964,95,29.7,3.6,999.657,52.08,14994.064,14421.52,34.39836613
10,18,13,946,91,30.6,3.1,930.242,52.564,13901.137,13375.157,29.01812581
10,18,14,909,81,30.8,2.8,783.98,50.039,11814.894,11372.148,29.12618082
10,18,15,836,66,30.9,2.4,571.805,45.711,8646.515,8315.992,29.2691682
10,18,16,676,46,31.1,2.1,314.152,39.53,4568.263,4357.008,34.8328181
10,18,17,246,23,28.5,1.4,72.564,30.193,955.595,826.318,34.72288782
10,18,18,0,0,25.9,0.7,0,25.9,0,0,35.48307888
10,18,19,0,0,23.3,0,0,23.3,0,0,28.50332463
10,18,20,0,0,20.9,0.7,0,20.9,0,0,27.28949676
10,18,21,0,0,18.5,1.4,0,18.5,0,0,26.39169609
10,18,22,0,0,16.1,2.1,0,16.1,0,0,26.57555446
10,18,23,0,0,15.9,2.4,0,15.9,0,0,15.25159937
10,19,0,0,0,15.8,2.8,0,15.8,0,0,9.876130904
10,19,1,0,0,15.6,3.1,0,15.6,0,0,9.885214754
10,19,2,0,0,15.2,3.4,0,15.2,0,0,9.889510811
10,19,3,0,0,14.8,3.8,0,14.8,0,0,10.06552748
10,19,4,0,0,14.4,4.1,0,14.4,0,0,14.11193616
10,19,5,0,0,14.2,3.6,0,14.2,0,0,29.07410419
10,19,6,0,6,14.1,3.1,5.819,12.702,105.873,0,28.15952482
10,19,7,2,42,13.9,2.6,40.548,13.114,734.333,609.353,21.93194846
10,19,8,4,145,16.7,2.1,145.207,18.877,2567.51,2404.404,22.37426489
10,19,9,7,183,19.4,1.5,184.156,23.402,3190.074,3012.716,28.24112177
10,19,10,2,272,22.2,1,271.816,29.662,4572.695,4361.326,31.05744708
10,19,11,3,323,23.3,1.5,325.408,31.869,5416.26,5182.539,31.61311026
10,19,12,3,316,24.5,2.1,317.74,32.238,5279.17,5049.165,31.90604726
10,19,13,1,297,25.6,2.6,296.703,32.302,4928.122,4707.483,26.71649779
10,19,14,37,263,25.8,2.6,300.167,32.532,4976.352,4754.438,26.56140153
10,19,15,210,175,25.9,2.6,308.567,32.846,5048.772,4824.938,26.75819726
10,19,16,33,124,26.1,2.6,141.883,28.99,2370.451,2211.717,32.57923933
10,19,17,11,31,24.4,2.1,33.779,24.094,571.402,449.533,32.76251765
10,19,18,0,0,22.8,1.5,0,22.8,0,0,34.07950157
10,19,19,0,0,21.1,1,0,21.1,0,0,28.02551986
10,19,20,0,0,19.8,0.7,0,19.8,0,0,27.05475374
10,19,21,0,0,18.5,0.3,0,18.5,0,0,25.85503593
10,19,22,0,0,17.2,0,0,17.2,0,0,26.49074991
10,19,23,0,0,16.3,0,0,16.3,0,0,15.4252508
10,20,0,0,0,15.3,0,0,15.3,0,0,9.892305447
10,20,1,0,0,14.4,0,0,14.4,0,0,9.90508439
10,20,2,0,0,13.7,0.7,0,13.7,0,0,9.906677007
10,20,3,0,0,12.9,1.4,0,12.9,0,0,10.75019017
10,20,4,0,0,12.2,2.1,0,12.2,0,0,15.32510824
10,20,5,0,0,12.8,2.6,0,12.8,0,0,29.92323311
10,20,6,57,9,13.3,3.1,15.527,12.02,221.533,106.194,28.70763785
10,20,7,484,40,13.9,3.6,184.637,16.565,2811.122,2642.518,22.45457917
10,20,8,796,48,17.2,3.1,456.15,26.877,7405.273,7114.051,22.4349772
10,20,9,887,67,20.6,2.6,689.158,37.131,11033.005,10619.543,28.19283878
10,20,10,936,78,23.9,2.1,863.78,46.35,13319.559,12817.527,31.21587103
10,20,11,955,83,26.1,2.1,959.802,51.239,14456.313,13906.934,31.76660835
10,20,12,955,84,28.4,2.1,974.218,54.03,14457.7,13908.263,32.3189308
10,20,13,956,81,30.6,2.1,922.643,54.958,13606.904,13093.112,26.95192971
10,20,14,917,72,30.4,3.5,774.958,48.121,11792.703,11350.803,26.36916161
10,20,15,851,58,30.2,4.8,567.094,41.656,8743.251,8409.555,26.01440516
10,20,16,694,40,30,6.2,310.873,35.154,4594.649,4382.714,31.3868702
10,20,17,263,20,27.6,4.8,71.902,28.436,934.216,805.358,31.34905031
10,20,18,0,0,25.2,3.5,0,25.2,0,0,32.40874584
10,20,19,0,0,22.8,2.1,0,22.8,0,0,26.22664747
10,20,20,0,0,20.6,2.3,0,20.6,0,0,25.57158058
10,20,21,0,0,18.3,2.4,0,18.3,0,0,24.98897476
10,20,22,0,0,16.1,2.6,0,16.1,0,0,25.85805631
10,20,23,0,0,15.2,2.6,0,15.2,0,0,14.73353116
10,21,0,0,0,14.2,2.6,0,14.2,0,0,9.880167811
10,21,1,0,0,13.3,2.6,0,13.3,0,0,9.891067046
10,21,2,0,0,12.8,2.6,0,12.8,0,0,9.892488953
10,21,3,0,0,12.2,2.6,0,12.2,0,0,10.06570165
10,21,4,0,0,11.7,2.6,0,11.7,0,0,14.11882204
10,21,5,0,0,12.4,2.9,0,12.4,0,0,28.74560112
10,21,6,17,8,13.2,3.3,9.801,11.907,160.463,46.241,27.70030353
10,21,7,390,47,13.9,3.6,165.881,16.12,2575.249,2411.969,21.6065948
10,21,8,667,77,17.6,3.4,427.077,26.288,6987.261,6708.683,21.77747102
10,21,9,786,101,21.3,3.3,660.637,35.935,10648.411,10248.972,27.22183709
10,21,10,849,117,25,3.1,839.915,44.406,13085.226,12592.682,29.97343396
10,21,11,877,126,26.7,3.1,942.62,48.709,14390.533,13843.954,30.68450511
10,21,12,881,128,28.3,3.1,960.771,50.874,14503.282,13951.899,31.04057412
10,21,13,867,122,30,3.1,895.806,51.153,13486.97,12978.104,25.49389787
10,21,14,821,109,30,3.1,747,47.767,11392.775,10965.97,24.93036243
10,21,15,732,87,30,3.1,532.919,42.697,8189.358,7873.615,22.7608292
10,21,16,538,60,30,3.1,274.396,36.363,4081.395,3882.484,26.73227962
10,21,17,118,25,26.9,2.9,51.658,27.438,750.973,625.673,28.45561116
10,21,18,0,0,23.7,2.8,0,23.7,0,0,29.84676013
10,21,19,0,0,20.6,2.6,0,20.6,0,0,24.44639696
10,21,20,0,0,19.3,2.6,0,19.3,0,0,24.21462203
10,21,21,0,0,18,2.6,0,18,0,0,23.59954721
10,21,22,0,0,16.7,2.6,0,16.7,0,0,24.5979196
10,21,23,0,0,15.9,2.9,0,15.9,0,0,14.19024481
10,22,0,0,0,15.2,3.3,0,15.2,0,0,9.848004375
10,22,1,0,0,14.4,3.6,0,14.4,0,0,9.862809133
10,22,2,0,0,13.3,2.7,0,13.3,0,0,9.869206167
10,22,3,0,0,12.2,1.9,0,12.2,0,0,10.03949288
10,22,4,0,0,11.1,1,0,11.1,0,0,14.09297146
10,22,5,0,0,11.8,1.5,0,11.8,0,0,28.58441156
10,22,6,46,8,12.6,2.1,13.324,11.128,193.794,78.963,27.28476771
10,22,7,511,36,13.3,2.6,185.901,16.259,2807.81,2639.281,21.10018746
10,22,8,761,57,17.2,2.6,449.355,27.259,7287.851,7000.21,21.94686044
10,22,9,863,74,21.1,2.6,677.753,37.332,10837.554,10431.25,27.86877042
10,22,10,915,87,25,2.6,853.051,45.813,13189.389,12692.64,30.30653392
10,22,11,940,93,26.9,2.4,953.383,50.916,14383.278,13837.007,30.89101515
10,22,12,946,94,28.7,2.3,972.701,53.633,14465.213,13915.454,31.25949286
10,22,13,936,90,30.6,2.1,910.81,54.675,13451.378,12943.97,25.87898637
10,22,14,898,80,30.8,2.8,765.201,49.574,11551.933,11119.152,26.08456592
10,22,15,820,65,30.9,3.4,555.92,43.742,8477.367,8152.355,26.24949034
10,22,16,651,44,31.1,4.1,296.341,37.351,4332.603,4127.374,31.23176823
10,22,17,199,21,28.9,2.7,61.962,29.833,829.181,702.369,32.11146081
10,22,18,0,0,26.6,1.4,0,26.6,0,0,33.0350074
10,22,19,0,0,24.4,0,0,24.4,0,0,26.95431327
10,22,20,0,0,21.5,0.5,0,21.5,0,0,26.32946542
10,22,21,0,0,18.5,1,0,18.5,0,0,25.54836677
10,22,22,0,0,15.6,1.5,0,15.6,0,0,26.10141988
10,22,23,0,0,14.8,1.3,0,14.8,0,0,14.79687241
10,23,0,0,0,14.1,1.2,0,14.1,0,0,9.900540276
10,23,1,0,0,13.3,1,0,13.3,0,0,9.910360055
10,23,2,0,0,12.6,1.5,0,12.6,0,0,9.911682162
10,23,3,0,0,11.8,2.1,0,11.8,0,0,10.08402875
10,23,4,0,0,11.1,2.6,0,11.1,0,0,14.12871009
10,23,5,0,0,11.7,2.4,0,11.7,0,0,28.63167574
10,23,6,38,7,12.2,2.3,11.417,10.744,167.808,53.453,27.84524015
10,23,7,493,36,12.8,2.1,180.468,15.783,2733.517,2566.675,21.95264465
10,23,8,751,58,16.9,2.3,444.469,27.199,7209.081,6923.83,22.42113304
10,23,9,858,76,20.9,2.4,675.103,37.451,10787.222,10382.75,28.2759838
10,23,10,913,89,25,2.6,851.793,45.778,13171.301,12675.282,31.20657053
10,23,11,936,95,27.4,2.6,949.903,50.769,14341.345,13796.854,32.51197183
10,23,12,943,97,29.8,2.6,971.034,53.789,14427.537,13879.383,32.94225889
10,23,13,932,92,32.2,2.6,907.258,54.723,13394.399,12889.318,27.02972876
10,23,14,894,82,32,2.8,762.214,50.674,11437.732,11009.243,26.9933013
10,23,15,815,66,31.9,2.9,552.181,45.344,8347.508,8026.692,27.12240478
10,23,16,642,45,31.7,3.1,292.696,38.547,4251.053,4047.886,32.55860681
10,23,17,185,22,28.7,2.6,60.541,29.602,821.138,694.482,33.03984996
10,23,18,0,0,25.8,2,0,25.8,0,0,33.80779971
10,23,19,0,0,22.8,1.5,0,22.8,0,0,27.3558066
10,23,20,0,0,20.8,2,0,20.8,0,0,26.38358503
10,23,21,0,0,18.7,2.6,0,18.7,0,0,25.49480672
10,23,22,0,0,16.7,3.1,0,16.7,0,0,25.99525653
10,23,23,0,0,16.1,2.4,0,16.1,0,0,14.74854625
10,24,0,0,0,15.6,1.7,0,15.6,0,0,9.889024164
10,24,1,0,0,15,1,0,15,0,0,9.897258669
10,24,2,0,0,13.9,1.5,0,13.9,0,0,9.903361687
10,24,3,0,0,12.8,2.1,0,12.8,0,0,10.68545554
10,24,4,0,0,11.7,2.6,0,11.7,0,0,14.70892931
10,24,5,0,0,13,2.6,0,13,0,0,28.86249963
10,24,6,17,9,14.3,2.6,10.812,12.921,178.01,63.468,27.48672914
10,24,7,327,50,15.6,2.6,149.6,17.655,2328.967,2171.146,21.53524754
10,24,8,505,103,19.8,2.8,369.687,27.615,6039.351,5788.342,22.16778923
10,24,9,747,140,24.1,2.9,675.029,39.496,10692.897,10291.85,27.93292151
10,24,10,799,176,28.3,3.1,862.102,48.146,13171.837,12675.797,31.10034467
10,24,11,847,173,30.2,2.9,966.248,53.117,14406.315,13859.065,32.22664421
10,24,12,890,142,32,2.8,977.766,55.582,14386.201,13839.806,32.71768015
10,24,13,891,117,33.9,2.6,904.119,56.317,13232.119,12733.639,27.44920578
10,24,14,857,94,33.9,2.8,750.759,52.275,11169.967,10751.452,27.63537331
10,24,15,770,75,33.9,2.9,534.553,46.912,8017.755,7707.468,27.71465074
10,24,16,597,48,33.9,3.1,278.168,40.41,4008.545,3811.447,32.68889477
10,24,17,149,22,31.1,2.9,53.29,31.808,729.751,604.86,32.90827496
10,24,18,0,0,28.4,2.8,0,28.4,0,0,33.33917881
10,24,19,0,0,25.6,2.6,0,25.6,0,0,27.00938958
10,24,20,0,0,24.7,2.8,0,24.7,0,0,26.02368893
10,24,21,0,0,23.7,2.9,0,23.7,0,0,25.14593939
10,24,22,0,0,22.8,3.1,0,22.8,0,0,25.8668408
10,24,23,0,0,20.4,3.1,0,20.4,0,0,14.72945444
10,25,0,0,0,18,3.1,0,18,0,0,9.886129095
10,25,1,0,0,15.6,3.1,0,15.6,0,0,9.89249053
10,25,2,0,0,15.2,2.8,0,15.2,0,0,9.890148175
10,25,3,0,0,14.8,2.4,0,14.8,0,0,10.0598768
10,25,4,0,0,14.4,2.1,0,14.4,0,0,14.09365546
10,25,5,0,0,15.3,2.1,0,15.3,0,0,28.56558039
10,25,6,14,6,16.3,2.1,7.546,14.762,120.877,7.378,27.30152736
10,25,7,383,43,17.2,2.1,158.388,19.631,2405.532,2246.025,21.05004859
10,25,8,668,71,21.3,2.3,417.217,30.829,6663.249,6394.267,21.80496641
10,25,9,791,94,25.3,2.4,650.807,41.111,10211.612,9827.793,27.70257388
10,25,10,853,110,29.4,2.6,828.407,49.46,12563.66,12091.896,30.13490834
10,25,11,883,118,30.7,2.4,930.967,53.998,13812.02,13289.747,30.92798372
10,25,12,892,120,32,2.3,953.092,56.293,13967.399,13438.654,31.18286802
10,25,13,876,114,33.3,2.1,885.755,56.634,12939.579,12452.884,25.19356074
10,25,14,828,101,33.3,1.9,735.05,53.449,10866.443,10459.086,24.78997333
10,25,15,735,81,33.3,1.7,519.332,48.172,7739.112,7437.578,24.16615611
10,25,16,531,55,33.3,1.5,261.818,41.085,3779.483,3588.025,29.31381159
10,25,17,99,25,31.1,1,45.764,32.064,656.485,532.997,29.92920992
10,25,18,0,0,28.9,0.5,0,28.9,0,0,30.82617542
10,25,19,0,0,26.7,0,0,26.7,0,0,25.0354293
10,25,20,0,0,23.9,0.7,0,23.9,0,0,24.5477961
10,25,21,0,0,21.1,1.4,0,21.1,0,0,23.84190984
10,25,22,0,0,18.3,2.1,0,18.3,0,0,24.54319296
10,25,23,0,0,17.4,2.6,0,17.4,0,0,14.10123073
10,26,0,0,0,16.5,3.1,0,16.5,0,0,9.767281814
10,26,1,0,0,15.6,3.6,0,15.6,0,0,9.785496924
10,26,2,0,0,14.8,3.8,0,14.8,0,0,9.7875576
10,26,3,0,0,14.1,3.9,0,14.1,0,0,9.941614287
10,26,4,0,0,13.3,4.1,0,13.3,0,0,13.9519065
10,26,5,0,0,14.2,3.6,0,14.2,0,0,28.41944106
10,26,6,24,8,15.2,3.1,10.737,13.873,168.195,53.832,27.10673856
10,26,7,340,50,16.1,2.6,152.667,18.241,2362.219,2203.667,20.85918045
10,26,8,567,83,19.8,2.9,380.1,27.786,6177.72,5922.783,20.90114894
10,26,9,810,107,23.5,3.3,678.855,38.407,10798.922,10394.024,25.9743959
10,26,10,884,104,27.2,3.6,844.952,45.808,13061.229,12569.65,27.96376129
10,26,11,887,136,28.7,3.1,952.335,50.869,14369.218,13823.544,28.2027138
10,26,12,827,114,30.2,2.6,885.64,52.256,13267.019,12767.122,28.32289249
10,26,13,734,192,31.7,2.1,852.469,54.13,12628.486,12154.164,23.30867601
10,26,14,669,172,31.9,2.4,695.823,49.786,10501.67,10107.515,23.60320161
10,26,15,587,104,32,2.8,460.643,43.344,7057.021,6776.353,23.41963581
10,26,16,428,70,32.2,3.1,237.751,37.592,3530.665,3345.232,28.68629771
